user_id,days_since_last_purchase,purchase_day_frequency,purchase_count,R_score,F_score,M_score,R_level,F_level,M_level,rfm_type,purchase_days,avg_days_per_purchase_day,last_purchase_time,survey_end_time,hours_since_last_purchase,total_behavior_count,distinct_purchase_item_count,purchase_rate,total_purchase_count
47534581,22.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-11-26 21:00:00,2014-12-18 23:00:00,530.0,,,,
47548482,16.0,0.0645,13,1.0,1.0,4.0,低,低,高,一般发展用户,2,15.5,2014-12-02 18:00:00,2014-12-18 23:00:00,389.0,,,,
47551029,1.0,0.4194,32,4.0,5.0,5.0,高,高,高,重要价值用户,13,2.38,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,5551.0,31.0,0.0058,32.0
47592059,4.0,0.2581,9,3.0,4.0,3.0,低,高,高,重要保持用户,8,3.88,2014-12-14 06:00:00,2014-12-18 23:00:00,113.0,,,,
47630700,1.0,0.129,6,4.0,3.0,2.0,高,高,低,重要潜力用户,4,7.75,2014-12-17 18:00:00,2014-12-18 23:00:00,29.0,,,,
47675537,1.0,0.2903,14,4.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-17 22:00:00,2014-12-18 23:00:00,25.0,,,,
47679514,9.0,0.0968,3,2.0,2.0,1.0,低,低,低,低价值用户,3,10.33,2014-12-09 02:00:00,2014-12-18 23:00:00,237.0,,,,
47693061,6.0,0.1613,10,2.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-12 17:00:00,2014-12-18 23:00:00,150.0,,,,
47710892,0.0,0.1613,8,5.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-18 13:00:00,2014-12-18 23:00:00,10.0,,,,
47720492,0.0,0.129,10,5.0,3.0,3.0,高,高,高,重要价值用户,4,7.75,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,,,,
47727944,13.0,0.0968,4,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-05 19:00:00,2014-12-18 23:00:00,316.0,,,,
47735893,0.0,0.3226,21,5.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
47753824,12.0,0.0645,6,1.0,1.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,,,,
47763414,30.0,0.0323,4,1.0,1.0,2.0,低,低,低,低价值用户,1,31.0,2014-11-18 14:00:00,2014-12-18 23:00:00,729.0,,,,
47780833,9.0,0.0645,3,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-09 21:00:00,2014-12-18 23:00:00,218.0,,,,
47792171,25.0,0.0645,5,1.0,1.0,2.0,低,低,低,低价值用户,2,15.5,2014-11-23 19:00:00,2014-12-18 23:00:00,604.0,,,,
47813095,0.0,0.2258,18,5.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-18 13:00:00,2014-12-18 23:00:00,10.0,,,,
47825067,12.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-06 18:00:00,2014-12-18 23:00:00,293.0,,,,
47874120,0.0,0.4194,78,5.0,5.0,5.0,高,高,高,重要价值用户,13,2.38,2014-12-18 13:00:00,2014-12-18 23:00:00,10.0,4656.0,73.0,0.0168,78.0
47888992,6.0,0.0645,8,2.0,1.0,3.0,低,低,高,一般发展用户,2,15.5,2014-12-12 08:00:00,2014-12-18 23:00:00,159.0,,,,
47899491,15.0,0.0968,6,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-03 13:00:00,2014-12-18 23:00:00,370.0,,,,
47908754,5.0,0.0968,6,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-13 16:00:00,2014-12-18 23:00:00,127.0,,,,
47924940,2.0,0.129,18,4.0,3.0,4.0,高,高,高,重要价值用户,4,7.75,2014-12-16 23:00:00,2014-12-18 23:00:00,48.0,,,,
47942346,3.0,0.0645,2,3.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-15 15:00:00,2014-12-18 23:00:00,80.0,,,,
48059114,2.0,0.0968,7,4.0,2.0,3.0,高,低,高,重要发展用户,3,10.33,2014-12-16 08:00:00,2014-12-18 23:00:00,63.0,,,,
48099335,19.0,0.1935,10,1.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-11-29 15:00:00,2014-12-18 23:00:00,464.0,,,,
48123195,6.0,0.0968,5,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 10:00:00,2014-12-18 23:00:00,157.0,,,,
48144461,11.0,0.0968,7,1.0,2.0,3.0,低,低,高,一般发展用户,3,10.33,2014-12-07 14:00:00,2014-12-18 23:00:00,273.0,,,,
48186482,10.0,0.0645,9,1.0,1.0,3.0,低,低,高,一般发展用户,2,15.5,2014-12-08 00:00:00,2014-12-18 23:00:00,263.0,,,,
48236976,2.0,0.4516,24,4.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-16 15:00:00,2014-12-18 23:00:00,56.0,,,,
48255673,0.0,0.0968,4,5.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-18 14:00:00,2014-12-18 23:00:00,9.0,,,,
48258563,2.0,0.3226,14,4.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
48270094,1.0,0.129,11,4.0,3.0,3.0,高,高,高,重要价值用户,4,7.75,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,,,,
48292690,6.0,0.2258,19,2.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
48304965,12.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-06 23:00:00,2014-12-18 23:00:00,288.0,,,,
48327589,0.0,0.5484,23,5.0,5.0,5.0,高,高,高,重要价值用户,17,1.82,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
48409126,2.0,0.2581,30,4.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-16 13:00:00,2014-12-18 23:00:00,58.0,518.0,28.0,0.0579,30.0
48420009,1.0,0.129,4,4.0,3.0,2.0,高,高,低,重要潜力用户,4,7.75,2014-12-17 11:00:00,2014-12-18 23:00:00,36.0,,,,
48434349,8.0,0.0323,1,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-10 21:00:00,2014-12-18 23:00:00,194.0,,,,
48445034,3.0,0.1935,21,3.0,4.0,5.0,低,高,高,重要保持用户,6,5.17,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
48462900,2.0,0.0645,6,4.0,1.0,2.0,高,低,低,一般价值用户,2,15.5,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,,,,
48468739,2.0,0.0968,7,4.0,2.0,3.0,高,低,高,重要发展用户,3,10.33,2014-12-16 14:00:00,2014-12-18 23:00:00,57.0,,,,
48470191,0.0,0.0968,13,5.0,2.0,4.0,高,低,高,重要发展用户,3,10.33,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
48480943,0.0,0.0968,3,5.0,2.0,1.0,高,低,低,一般价值用户,3,10.33,2014-12-18 05:00:00,2014-12-18 23:00:00,18.0,,,,
48505064,29.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-19 11:00:00,2014-12-18 23:00:00,708.0,,,,
48509295,1.0,0.129,4,4.0,3.0,2.0,高,高,低,重要潜力用户,4,7.75,2014-12-17 01:00:00,2014-12-18 23:00:00,46.0,,,,
48510598,17.0,0.0645,3,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-01 10:00:00,2014-12-18 23:00:00,421.0,,,,
48619165,0.0,0.2581,35,5.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-18 17:00:00,2014-12-18 23:00:00,6.0,1546.0,31.0,0.0226,35.0
48677702,6.0,0.3226,25,2.0,5.0,5.0,低,高,高,重要保持用户,10,3.1,2014-12-12 11:00:00,2014-12-18 23:00:00,156.0,,,,
48689754,7.0,0.129,9,2.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-11 22:00:00,2014-12-18 23:00:00,169.0,,,,
48700638,4.0,0.0323,1,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-14 19:00:00,2014-12-18 23:00:00,100.0,,,,
48722344,2.0,0.1613,8,4.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-16 17:00:00,2014-12-18 23:00:00,54.0,,,,
48752418,2.0,0.2258,9,4.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-16 08:00:00,2014-12-18 23:00:00,63.0,,,,
48767456,0.0,0.3226,47,5.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,3279.0,47.0,0.0143,47.0
48776635,0.0,0.4839,40,5.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-18 01:00:00,2014-12-18 23:00:00,22.0,5585.0,33.0,0.0072,40.0
48777158,3.0,0.129,8,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-15 16:00:00,2014-12-18 23:00:00,79.0,,,,
48793683,0.0,0.6129,45,5.0,5.0,5.0,高,高,高,重要价值用户,19,1.63,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,8365.0,44.0,0.0054,45.0
48809451,5.0,0.2581,12,3.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-13 12:00:00,2014-12-18 23:00:00,131.0,,,,
48836510,5.0,0.1613,7,3.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-13 10:00:00,2014-12-18 23:00:00,133.0,,,,
48851432,5.0,0.129,7,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-13 14:00:00,2014-12-18 23:00:00,129.0,,,,
48862112,3.0,0.1613,14,3.0,3.0,4.0,低,高,高,重要保持用户,5,6.2,2014-12-15 17:00:00,2014-12-18 23:00:00,78.0,,,,
48862784,29.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-19 13:00:00,2014-12-18 23:00:00,706.0,,,,
48867580,20.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-11-28 21:00:00,2014-12-18 23:00:00,482.0,,,,
48885147,6.0,0.0645,16,2.0,1.0,4.0,低,低,高,一般发展用户,2,15.5,2014-12-12 23:00:00,2014-12-18 23:00:00,144.0,,,,
48890303,1.0,0.0645,2,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-17 07:00:00,2014-12-18 23:00:00,40.0,,,,
48897519,0.0,0.2903,28,5.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-18 13:00:00,2014-12-18 23:00:00,10.0,,,,
48908899,8.0,0.0968,14,2.0,2.0,4.0,低,低,高,一般发展用户,3,10.33,2014-12-10 21:00:00,2014-12-18 23:00:00,194.0,,,,
48920955,1.0,0.3871,21,4.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-17 10:00:00,2014-12-18 23:00:00,37.0,,,,
48962129,1.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-17 20:00:00,2014-12-18 23:00:00,27.0,,,,
48962145,0.0,0.1935,6,5.0,4.0,2.0,高,高,低,重要潜力用户,6,5.17,2014-12-18 23:00:00,2014-12-18 23:00:00,0.0,,,,
49000569,17.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-01 22:00:00,2014-12-18 23:00:00,409.0,,,,
49002030,2.0,0.0645,3,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,,,,
49003690,0.0,0.3548,21,5.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-18 23:00:00,2014-12-18 23:00:00,0.0,,,,
49007368,29.0,0.0323,3,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-19 21:00:00,2014-12-18 23:00:00,698.0,,,,
49007854,0.0,0.3226,22,5.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-18 06:00:00,2014-12-18 23:00:00,17.0,,,,
49007972,4.0,0.1613,6,3.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-14 08:00:00,2014-12-18 23:00:00,111.0,,,,
49026431,0.0,0.1935,38,5.0,4.0,5.0,高,高,高,重要价值用户,6,5.17,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,889.0,31.0,0.0427,38.0
49068752,4.0,0.129,7,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-14 14:00:00,2014-12-18 23:00:00,105.0,,,,
49105165,2.0,0.2903,22,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
49176199,14.0,0.0968,6,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,,,,
49189791,2.0,0.2258,12,4.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-16 22:00:00,2014-12-18 23:00:00,49.0,,,,
49189810,5.0,0.2581,30,3.0,4.0,5.0,低,高,高,重要保持用户,8,3.88,2014-12-13 15:00:00,2014-12-18 23:00:00,128.0,3557.0,22.0,0.0084,30.0
49243199,1.0,0.0968,4,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-17 06:00:00,2014-12-18 23:00:00,41.0,,,,
49252659,2.0,0.0645,3,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-16 23:00:00,2014-12-18 23:00:00,48.0,,,,
49272447,6.0,0.0645,3,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-12 18:00:00,2014-12-18 23:00:00,149.0,,,,
49273084,0.0,0.129,13,5.0,3.0,4.0,高,高,高,重要价值用户,4,7.75,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,,,,
49279997,9.0,0.0645,5,2.0,1.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-09 13:00:00,2014-12-18 23:00:00,226.0,,,,
49285159,29.0,0.0323,3,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-19 10:00:00,2014-12-18 23:00:00,709.0,,,,
49296993,3.0,0.1613,6,3.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,,,,
49303053,0.0,0.129,17,5.0,3.0,4.0,高,高,高,重要价值用户,4,7.75,2014-12-18 14:00:00,2014-12-18 23:00:00,9.0,,,,
49337150,0.0,0.3548,18,5.0,5.0,4.0,高,高,高,重要价值用户,11,2.82,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,,,,
49362840,3.0,0.2258,12,3.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,,,,
49371675,2.0,0.2581,13,4.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-16 13:00:00,2014-12-18 23:00:00,58.0,,,,
49394233,2.0,0.3871,22,4.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-16 00:00:00,2014-12-18 23:00:00,71.0,,,,
49396813,0.0,0.129,10,5.0,3.0,3.0,高,高,高,重要价值用户,4,7.75,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,,,,
49421729,1.0,0.1613,17,4.0,3.0,4.0,高,高,高,重要价值用户,5,6.2,2014-12-17 13:00:00,2014-12-18 23:00:00,34.0,,,,
49429733,0.0,0.2581,27,5.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,,,,
49452583,6.0,0.1935,13,2.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-12 22:00:00,2014-12-18 23:00:00,145.0,,,,
49456764,0.0,0.0968,3,5.0,2.0,1.0,高,低,低,一般价值用户,3,10.33,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,,,,
49458175,3.0,0.2581,12,3.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
49461201,15.0,0.129,4,1.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-03 11:00:00,2014-12-18 23:00:00,372.0,,,,
49512453,6.0,0.2258,16,2.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-12 00:00:00,2014-12-18 23:00:00,167.0,,,,
49520808,10.0,0.1935,18,1.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-08 10:00:00,2014-12-18 23:00:00,253.0,,,,
49542384,0.0,0.3226,16,5.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-18 14:00:00,2014-12-18 23:00:00,9.0,,,,
49546726,4.0,0.129,8,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-14 15:00:00,2014-12-18 23:00:00,104.0,,,,
49579858,2.0,0.2258,10,4.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-16 15:00:00,2014-12-18 23:00:00,56.0,,,,
49598175,30.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-18 18:00:00,2014-12-18 23:00:00,725.0,,,,
49610523,8.0,0.1935,8,2.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-10 21:00:00,2014-12-18 23:00:00,194.0,,,,
49614536,2.0,0.2581,23,4.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,,,,
49622041,6.0,0.0323,1,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-12 13:00:00,2014-12-18 23:00:00,154.0,,,,
49646570,3.0,0.0323,1,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-15 12:00:00,2014-12-18 23:00:00,83.0,,,,
49660995,8.0,0.0645,2,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-10 20:00:00,2014-12-18 23:00:00,195.0,,,,
49683822,4.0,0.0968,16,3.0,2.0,4.0,低,低,高,一般发展用户,3,10.33,2014-12-14 15:00:00,2014-12-18 23:00:00,104.0,,,,
49755294,0.0,0.2903,16,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 12:00:00,2014-12-18 23:00:00,11.0,,,,
49772948,2.0,0.2258,12,4.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-16 16:00:00,2014-12-18 23:00:00,55.0,,,,
49784280,28.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-20 12:00:00,2014-12-18 23:00:00,683.0,,,,
49787656,0.0,0.1613,8,5.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,,,,
49804930,6.0,0.0645,3,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-12 16:00:00,2014-12-18 23:00:00,151.0,,,,
49815803,6.0,0.129,6,2.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-12 22:00:00,2014-12-18 23:00:00,145.0,,,,
49823478,1.0,0.0645,14,4.0,1.0,4.0,高,低,高,重要发展用户,2,15.5,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,,,,
49830169,5.0,0.2258,8,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-13 11:00:00,2014-12-18 23:00:00,132.0,,,,
49841922,1.0,0.2903,15,4.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,,,,
49844654,2.0,0.129,4,4.0,3.0,2.0,高,高,低,重要潜力用户,4,7.75,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
49847741,4.0,0.0968,3,3.0,2.0,1.0,低,低,低,低价值用户,3,10.33,2014-12-14 10:00:00,2014-12-18 23:00:00,109.0,,,,
49848032,2.0,0.2903,16,4.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-16 17:00:00,2014-12-18 23:00:00,54.0,,,,
49871598,0.0,0.5484,67,5.0,5.0,5.0,高,高,高,重要价值用户,17,1.82,2014-12-18 17:00:00,2014-12-18 23:00:00,6.0,1048.0,62.0,0.0639,67.0
49893764,8.0,0.129,6,2.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-10 21:00:00,2014-12-18 23:00:00,194.0,,,,
49896332,3.0,0.0645,3,3.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
49904939,4.0,0.0323,3,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-14 19:00:00,2014-12-18 23:00:00,100.0,,,,
49911829,2.0,0.129,4,4.0,3.0,2.0,高,高,低,重要潜力用户,4,7.75,2014-12-16 18:00:00,2014-12-18 23:00:00,53.0,,,,
49935957,19.0,0.0645,3,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-11-29 15:00:00,2014-12-18 23:00:00,464.0,,,,
49943190,5.0,0.2581,15,3.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-13 14:00:00,2014-12-18 23:00:00,129.0,,,,
50010860,6.0,0.0968,6,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 22:00:00,2014-12-18 23:00:00,145.0,,,,
50020786,8.0,0.1613,6,2.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-10 20:00:00,2014-12-18 23:00:00,195.0,,,,
50030868,5.0,0.1613,9,3.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-13 11:00:00,2014-12-18 23:00:00,132.0,,,,
50042882,6.0,0.129,22,2.0,3.0,5.0,低,高,高,重要保持用户,4,7.75,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
50062533,2.0,0.129,7,4.0,3.0,3.0,高,高,高,重要价值用户,4,7.75,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
50066882,0.0,0.3226,13,5.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,,,,
50071113,3.0,0.0645,3,3.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
50088028,4.0,0.3548,11,3.0,5.0,3.0,低,高,高,重要保持用户,11,2.82,2014-12-14 09:00:00,2014-12-18 23:00:00,110.0,,,,
50099861,1.0,0.0645,2,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-17 19:00:00,2014-12-18 23:00:00,28.0,,,,
50145534,0.0,0.2258,17,5.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-18 12:00:00,2014-12-18 23:00:00,11.0,,,,
50146318,12.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-06 20:00:00,2014-12-18 23:00:00,291.0,,,,
50157359,10.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-08 18:00:00,2014-12-18 23:00:00,245.0,,,,
50157444,8.0,0.0968,3,2.0,2.0,1.0,低,低,低,低价值用户,3,10.33,2014-12-10 15:00:00,2014-12-18 23:00:00,200.0,,,,
50169478,2.0,0.2258,12,4.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-16 08:00:00,2014-12-18 23:00:00,63.0,,,,
50196156,3.0,0.3871,32,3.0,5.0,5.0,低,高,高,重要保持用户,12,2.58,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,1757.0,30.0,0.0182,32.0
50197899,13.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-05 17:00:00,2014-12-18 23:00:00,318.0,,,,
50198894,3.0,0.0323,1,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,,,,
50200830,9.0,0.0323,1,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-09 11:00:00,2014-12-18 23:00:00,228.0,,,,
50208513,1.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-17 15:00:00,2014-12-18 23:00:00,32.0,,,,
50242093,2.0,0.1935,13,4.0,4.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
50244004,1.0,0.5806,127,4.0,5.0,5.0,高,高,高,重要价值用户,18,1.72,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,2617.0,101.0,0.0485,127.0
50312283,7.0,0.1613,5,2.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-11 12:00:00,2014-12-18 23:00:00,179.0,,,,
50312387,0.0,0.1935,11,5.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
50323186,4.0,0.0323,1,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-14 08:00:00,2014-12-18 23:00:00,111.0,,,,
50331917,3.0,0.1613,6,3.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-15 12:00:00,2014-12-18 23:00:00,83.0,,,,
50343169,1.0,0.1613,5,4.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-17 07:00:00,2014-12-18 23:00:00,40.0,,,,
50343267,6.0,0.0968,16,2.0,2.0,4.0,低,低,高,一般发展用户,3,10.33,2014-12-12 16:00:00,2014-12-18 23:00:00,151.0,,,,
50346435,0.0,0.4516,37,5.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,2122.0,30.0,0.0174,37.0
50347397,15.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-03 10:00:00,2014-12-18 23:00:00,373.0,,,,
50349864,19.0,0.0645,3,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-11-29 09:00:00,2014-12-18 23:00:00,470.0,,,,
50355045,7.0,0.0645,2,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-11 15:00:00,2014-12-18 23:00:00,176.0,,,,
50372642,1.0,0.2258,9,4.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-17 00:00:00,2014-12-18 23:00:00,47.0,,,,
50430840,3.0,0.0645,2,3.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,,,,
50443823,6.0,0.0323,9,2.0,1.0,3.0,低,低,高,一般发展用户,1,31.0,2014-12-12 20:00:00,2014-12-18 23:00:00,147.0,,,,
50478366,2.0,0.1613,9,4.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
50530013,3.0,0.129,6,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
50553250,6.0,0.1613,11,2.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
50555770,14.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-04 11:00:00,2014-12-18 23:00:00,348.0,,,,
50608870,14.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-04 07:00:00,2014-12-18 23:00:00,352.0,,,,
