user_id,pre_buy_behavior_count,purchase_count,pre_buy_behavior_per_purchase
55257797,2578,20,128.9000
42694858,1160,9,128.8889
77374787,10696,83,128.8675
134097431,773,6,128.8333
82326585,515,4,128.7500
109193357,643,5,128.6000
121814113,1929,15,128.6000
127596499,257,2,128.5000
12122714,899,7,128.4286
56840376,1284,10,128.4000
49252659,385,3,128.3333
82483139,769,6,128.1667
83607024,897,7,128.1429
89353720,128,1,128.0000
134658,256,2,128.0000
13006367,640,5,128.0000
48962129,128,1,128.0000
120698813,1664,13,128.0000
122454259,128,1,128.0000
37950224,1791,14,127.9286
4231989,1151,9,127.8889
102827853,2684,21,127.8095
83974192,2300,18,127.7778
120651840,511,4,127.7500
112550524,383,3,127.6667
47109924,1020,8,127.5000
3063448,2676,21,127.4286
13843429,637,5,127.4000
23838725,382,3,127.3333
75321622,3182,25,127.2800
5950556,3053,24,127.2083
121823128,2162,17,127.1765
119990802,2925,23,127.1739
8973625,763,6,127.1667
9413973,127,1,127.0000
60408225,381,3,127.0000
87944152,3808,30,126.9333
115129419,1269,10,126.9000
43491458,1140,9,126.6667
126669454,1013,8,126.6250
73288489,633,5,126.6000
76271403,1645,13,126.5385
74226240,885,7,126.4286
28638001,4172,33,126.4242
42012969,632,5,126.4000
93383888,1390,11,126.3636
56591452,758,6,126.3333
129731705,2653,21,126.3333
10706095,1642,13,126.3077
91713527,1263,10,126.3000
38913959,1010,8,126.2500
32044541,631,5,126.2000
105744471,4414,35,126.1143
60069670,126,1,126.0000
89991765,882,7,126.0000
2083985,252,2,126.0000
3328558,2646,21,126.0000
23803693,126,1,126.0000
48862784,252,2,126.0000
113659431,252,2,126.0000
21358985,1385,11,125.9091
34475118,881,7,125.8571
59076389,629,5,125.8000
16943596,1886,15,125.7333
78992546,1383,11,125.7273
77563495,377,3,125.6667
104135842,3518,28,125.6429
76212088,628,5,125.6000
33987590,879,7,125.5714
2172795,2887,23,125.5217
41986120,251,2,125.5000
73462715,5522,44,125.5000
90047532,1004,8,125.5000
93159609,2008,16,125.5000
21365758,1129,9,125.4444
11910007,3763,30,125.4333
5938241,4389,35,125.4000
97427779,1881,15,125.4000
108427185,1253,10,125.3000
34798858,1753,14,125.2143
60550509,626,5,125.2000
61068008,2503,20,125.1500
106627467,876,7,125.1429
116288141,1001,8,125.1250
124142179,1126,9,125.1111
128213972,2250,18,125.0000
134020041,125,1,125.0000
135408101,375,3,125.0000
26562102,5250,42,125.0000
47899491,750,6,125.0000
55501034,1625,13,125.0000
62699395,125,1,125.0000
134051339,1874,15,124.9333
49189791,1499,12,124.9167
50673557,5620,45,124.8889
120682885,874,7,124.8571
117779747,749,6,124.8333
33852986,749,6,124.8333
27736230,1747,14,124.7857
103331903,1123,9,124.7778
125135169,3369,27,124.7778
89888891,499,4,124.7500
105632849,499,4,124.7500
28897086,3740,30,124.6667
44850256,374,3,124.6667
29246035,1245,10,124.5000
32291040,996,8,124.5000
78445846,1245,10,124.5000
79472459,2239,18,124.3889
33116829,3232,26,124.3077
74624581,497,4,124.2500
88513390,3479,28,124.2500
65388018,3106,25,124.2400
97169173,1118,9,124.2222
71035154,4099,33,124.2121
125313573,621,5,124.2000
20774386,745,6,124.1667
56161120,745,6,124.1667
39848859,869,7,124.1429
12683992,372,3,124.0000
17785981,124,1,124.0000
54345635,372,3,124.0000
121637419,1488,12,124.0000
125459343,248,2,124.0000
138315730,372,3,124.0000
140397235,372,3,124.0000
70380387,1364,11,124.0000
93025063,248,2,124.0000
42599112,4215,34,123.9706
71941709,1610,13,123.8462
116931309,1114,9,123.7778
132039263,495,4,123.7500
142337230,495,4,123.7500
13403684,1361,11,123.7273
84826816,866,7,123.7143
72526488,371,3,123.6667
19388858,3091,25,123.6400
90442425,1236,10,123.6000
34104714,1112,9,123.5556
34605051,1359,11,123.5455
37206341,1482,12,123.5000
38869693,741,6,123.5000
790713,1358,11,123.4545
110208146,1481,12,123.4167
115304753,370,3,123.3333
64493138,370,3,123.3333
71671024,1849,15,123.2667
37601526,2465,20,123.2500
3442818,5791,47,123.2128
24132976,862,7,123.1429
4137745,3694,30,123.1333
11618257,615,5,123.0000
58468151,246,2,123.0000
74339956,2214,18,123.0000
97390150,3321,27,123.0000
132688030,615,5,123.0000
137996255,1107,9,123.0000
99103824,1352,11,122.9091
86616463,1474,12,122.8333
11066851,859,7,122.7143
116223148,2086,17,122.7059
33356728,2331,19,122.6842
80422373,736,6,122.6667
6146353,981,8,122.6250
116718712,858,7,122.5714
113421475,245,2,122.5000
124563826,735,6,122.5000
126758793,245,2,122.5000
65680419,490,4,122.5000
110883373,8083,66,122.4697
47328088,5143,42,122.4524
39849534,1224,10,122.4000
99963140,2325,19,122.3684
85193905,1346,11,122.3636
116601793,734,6,122.3333
40734813,856,7,122.2857
112771759,489,4,122.2500
129814737,489,4,122.2500
86530795,1222,10,122.2000
119389169,733,6,122.1667
52578253,855,7,122.1429
116746209,2076,17,122.1176
96778762,1343,11,122.0909
68002440,2075,17,122.0588
82572658,3051,25,122.0400
74136138,488,4,122.0000
97457481,1220,10,122.0000
46086237,122,1,122.0000
94637132,2560,21,121.9048
61740927,975,8,121.8750
7843229,974,8,121.7500
40605509,487,4,121.7500
80415557,2190,18,121.6667
91239449,3892,32,121.6250
118095983,1216,10,121.6000
98043049,1215,10,121.5000
106896403,729,6,121.5000
82738686,1093,9,121.4444
83925215,1943,16,121.4375
94864441,607,5,121.4000
122822446,4248,35,121.3714
137612644,728,6,121.3333
98750356,1577,13,121.3077
16641115,848,7,121.1429
106025785,1090,9,121.1111
55764582,363,3,121.0000
28665006,484,4,121.0000
115540691,3023,25,120.9200
96183219,725,6,120.8333
118839375,1329,11,120.8182
74086991,5557,46,120.8043
71251121,6765,56,120.8036
25128484,604,5,120.8000
34148166,845,7,120.7143
65149825,845,7,120.7143
126576552,1448,12,120.6667
6516985,362,3,120.6667
37485293,724,6,120.6667
49296993,724,6,120.6667
20376137,843,7,120.4286
42982005,602,5,120.4000
42391011,722,6,120.3333
62173755,722,6,120.3333
75978611,361,3,120.3333
6437749,1564,13,120.3077
14144843,4088,34,120.2353
69687230,2884,24,120.1667
93970634,3722,31,120.0645
13154544,120,1,120.0000
28969349,360,3,120.0000
32621604,240,2,120.0000
47011604,360,3,120.0000
55441310,240,2,120.0000
130347983,600,5,120.0000
131596907,1439,12,119.9167
130576689,5750,48,119.7917
103065950,958,8,119.7500
85052259,3111,26,119.6538
10004287,1673,14,119.5000
89748192,1553,13,119.4615
67933987,1911,16,119.4375
97089469,836,7,119.4286
1619789,477,4,119.2500
9601609,477,4,119.2500
139795059,1073,9,119.2222
86523709,1311,11,119.1818
84873122,834,7,119.1429
227293,953,8,119.1250
119389676,2025,17,119.1176
9660384,2024,17,119.0588
9150141,119,1,119.0000
44381467,1666,14,119.0000
120938470,119,1,119.0000
134508917,119,1,119.0000
141600808,8207,69,118.9420
113230398,1427,12,118.9167
88707443,713,6,118.8333
37844114,2374,20,118.7000
28720302,3442,29,118.6897
97232555,356,3,118.6667
2364046,2017,17,118.6471
35095494,2491,21,118.6190
62603897,593,5,118.6000
122030046,474,4,118.5000
81541985,1066,9,118.4444
9149930,1539,13,118.3846
29351255,355,3,118.3333
115338753,1420,12,118.3333
97173907,355,3,118.3333
27927595,1537,13,118.2308
20909974,1182,10,118.2000
45659906,1536,13,118.1538
814199,2599,22,118.1364
32695127,2008,17,118.1176
43971939,118,1,118.0000
63347672,118,1,118.0000
90943326,236,2,118.0000
129082819,118,1,118.0000
21978171,10836,92,117.7826
5201714,2472,21,117.7143
48059114,824,7,117.7143
66876679,353,3,117.6667
66866811,3058,26,117.6154
57593115,1176,10,117.6000
100753537,1176,10,117.6000
801018,1176,10,117.6000
99791909,1411,12,117.5833
49189810,3527,30,117.5667
40826918,1410,12,117.5000
123066341,1175,10,117.5000
61974693,235,2,117.5000
105871343,1410,12,117.5000
19723169,822,7,117.4286
97126088,1761,15,117.4000
125293142,1291,11,117.3636
101256818,2581,22,117.3182
126215864,1055,9,117.2222
117228712,586,5,117.2000
140409125,2226,19,117.1579
36517589,1874,16,117.1250
6452476,2342,20,117.1000
19640858,1171,10,117.1000
54725247,5851,50,117.0200
46945718,117,1,117.0000
66336544,234,2,117.0000
69347492,234,2,117.0000
87351617,234,2,117.0000
105825623,117,1,117.0000
127540574,935,8,116.8750
43864355,2220,19,116.8421
15381495,1285,11,116.8182
61628772,1285,11,116.8182
142216376,1051,9,116.7778
56105906,350,3,116.6667
80977557,1400,12,116.6667
40026875,583,5,116.6000
79558429,1632,14,116.5714
75404041,233,2,116.5000
22094658,699,6,116.5000
56892801,4193,36,116.4722
116896377,582,5,116.4000
33739321,1512,13,116.3077
9797520,465,4,116.2500
114737900,3487,30,116.2333
35967863,2324,20,116.2000
127973228,813,7,116.1429
42879294,1045,9,116.1111
41584192,3018,26,116.0769
6118,116,1,116.0000
13943503,232,2,116.0000
39420666,2900,25,116.0000
118506832,580,5,116.0000
119759842,696,6,116.0000
126966556,116,1,116.0000
139892587,116,1,116.0000
82187286,232,2,116.0000
82838416,1392,12,116.0000
90720609,4408,38,116.0000
34891822,695,6,115.8333
96219418,2664,23,115.8261
67514411,3706,32,115.8125
60386008,579,5,115.8000
140780237,5674,49,115.7959
62409605,1505,13,115.7692
80109645,926,8,115.7500
20093296,347,3,115.6667
71582654,1734,15,115.6000
116264632,1734,15,115.6000
7196391,1155,10,115.5000
59736074,462,4,115.5000
62944220,231,2,115.5000
19589004,1501,13,115.4615
122818954,1039,9,115.4444
135157689,3346,29,115.3793
15241291,923,8,115.3750
37545822,923,8,115.3750
65949028,5538,48,115.3750
25990178,2538,22,115.3636
3141933,692,6,115.3333
22607012,346,3,115.3333
112000366,346,3,115.3333
72928045,692,6,115.3333
69766999,461,4,115.2500
127311111,1498,13,115.2308
94480146,2074,18,115.2222
71636940,576,5,115.2000
2128246,1612,14,115.1429
22901182,1496,13,115.0769
72436782,1841,16,115.0625
138323461,1841,16,115.0625
139435539,12306,107,115.0093
114930910,805,7,115.0000
13817717,115,1,115.0000
88753779,115,1,115.0000
93422967,230,2,115.0000
72990071,1839,16,114.9375
84289150,1379,12,114.9167
120594014,2643,23,114.9130
24495605,689,6,114.8333
38357931,1837,16,114.8125
62925833,344,3,114.6667
122895588,344,3,114.6667
37627350,1375,12,114.5833
131293826,802,7,114.5714
87579407,1489,13,114.5385
68826278,1145,10,114.5000
17719840,458,4,114.5000
38223900,229,2,114.5000
44267557,229,2,114.5000
117260033,458,4,114.5000
126485355,229,2,114.5000
24965668,572,5,114.4000
9900390,915,8,114.3750
9087115,343,3,114.3333
85438708,686,6,114.3333
80487881,914,8,114.2500
120962802,3656,32,114.2500
28252122,1370,12,114.1667
28129419,456,4,114.0000
33535844,1710,15,114.0000
120330409,1140,10,114.0000
68875424,114,1,114.0000
86038768,2849,25,113.9600
69696698,2165,19,113.9474
53621147,1025,9,113.8889
86748372,3302,29,113.8621
112317649,2958,26,113.7692
129676722,682,6,113.6667
133519239,227,2,113.5000
19853816,227,2,113.5000
62833198,454,4,113.5000
89495629,227,2,113.5000
83521932,1134,10,113.4000
101257188,1814,16,113.3750
81196267,453,4,113.2500
14447131,5094,45,113.2000
36560243,679,6,113.1667
123596663,2714,24,113.0833
2696208,113,1,113.0000
26034408,791,7,113.0000
35465102,1130,10,113.0000
73525659,904,8,113.0000
97162031,452,4,113.0000
111173414,1807,16,112.9375
136882508,1355,12,112.9167
131930045,4852,43,112.8372
69631141,564,5,112.8000
32927277,1128,10,112.8000
45892186,676,6,112.6667
113552018,3040,27,112.5926
129922025,2927,26,112.5769
67892536,1238,11,112.5455
21984163,225,2,112.5000
103336492,1012,9,112.4444
76740501,899,8,112.3750
120986091,4944,44,112.3636
65991159,449,4,112.2500
82860631,898,8,112.2500
140257001,3590,32,112.1875
120378933,3477,31,112.1613
63159938,1009,9,112.1111
98430692,112,1,112.0000
103377341,448,4,112.0000
104250260,784,7,112.0000
107315106,112,1,112.0000
8240912,1680,15,112.0000
21038500,1904,17,112.0000
113370250,1008,9,112.0000
137608771,1120,10,112.0000
132058405,1679,15,111.9333
8009008,1007,9,111.8889
19985990,783,7,111.8571
63973702,1566,14,111.8571
2952532,2124,19,111.7895
59660896,2459,22,111.7727
7053874,447,4,111.7500
102996286,2458,22,111.7273
97726136,670,6,111.6667
115121430,2680,24,111.6667
81182608,3572,32,111.6250
28917650,558,5,111.6000
17720083,1115,10,111.5000
36912686,223,2,111.5000
78309060,446,4,111.5000
85271128,1784,16,111.5000
5740730,780,7,111.4286
88470992,1337,12,111.4167
33797179,7017,63,111.3810
5798831,334,3,111.3333
50627823,334,3,111.3333
29644155,779,7,111.2857
65180528,779,7,111.2857
25544044,2670,24,111.2500
51059755,1557,14,111.2143
138643458,2445,22,111.1364
11612875,1000,9,111.1111
88715260,2333,21,111.0952
59412514,888,8,111.0000
85947802,111,1,111.0000
2139347,222,2,111.0000
34166947,1221,11,111.0000
35277878,111,1,111.0000
40070893,555,5,111.0000
45820472,111,1,111.0000
50198894,111,1,111.0000
121357428,999,9,111.0000
131318750,1110,10,111.0000
135927109,333,3,111.0000
140423268,6105,55,111.0000
43794910,4436,40,110.9000
39980859,776,7,110.8571
5236221,997,9,110.7778
6230291,1107,10,110.7000
24089111,1216,11,110.5455
38487066,221,2,110.5000
54330697,221,2,110.5000
114390324,1105,10,110.5000
126666346,221,2,110.5000
5154444,1215,11,110.4545
72371406,883,8,110.3750
105616401,5628,51,110.3529
104411157,331,3,110.3333
140661231,2427,22,110.3182
102049484,441,4,110.2500
94287521,1433,13,110.2308
32445953,1102,10,110.2000
16905986,881,8,110.1250
5028667,880,8,110.0000
5440164,220,2,110.0000
22076896,1540,14,110.0000
34598350,110,1,110.0000
68571967,440,4,110.0000
102442034,220,2,110.0000
110154099,110,1,110.0000
57432185,1099,10,109.9000
65387293,879,8,109.8750
59182141,659,6,109.8333
38373526,1427,13,109.7692
27320888,878,8,109.7500
28587433,439,4,109.7500
111714241,439,4,109.7500
34424883,9548,87,109.7471
9774692,4280,39,109.7436
115452492,1207,11,109.7273
76253881,1645,15,109.6667
34795094,987,9,109.6667
51402536,658,6,109.6667
52588100,329,3,109.6667
99480990,4496,41,109.6585
95293046,219,2,109.5000
107653308,985,9,109.4444
99383284,328,3,109.3333
128941078,328,3,109.3333
35112986,328,3,109.3333
21562611,5245,48,109.2708
55890664,874,8,109.2500
121148622,1748,16,109.2500
78537035,983,9,109.2222
10856328,764,7,109.1429
991563,2399,22,109.0455
62581364,2617,24,109.0417
62359568,545,5,109.0000
74080846,327,3,109.0000
20078969,436,4,109.0000
30596156,436,4,109.0000
40211203,3924,36,109.0000
40358819,109,1,109.0000
44908934,2397,22,108.9545
116355229,1961,18,108.9444
20517525,1743,16,108.9375
116142598,762,7,108.8571
51945411,653,6,108.8333
10773940,2067,19,108.7895
118545642,1414,13,108.7692
47888992,870,8,108.7500
116324656,3370,31,108.7097
120346962,2935,27,108.7037
74028981,1412,13,108.6154
56167258,543,5,108.6000
119675939,2932,27,108.5926
73851874,1085,10,108.5000
9996155,651,6,108.5000
17907443,1302,12,108.5000
91719173,1844,17,108.4706
79062073,3362,31,108.4516
12940608,5310,49,108.3673
4567220,325,3,108.3333
5460550,1625,15,108.3333
15997681,866,8,108.2500
27114862,433,4,108.2500
26938449,2055,19,108.1579
124107376,1838,17,108.1176
121939330,2594,24,108.0833
121167820,216,2,108.0000
124600027,1188,11,108.0000
4919496,108,1,108.0000
16382658,324,3,108.0000
57810665,324,3,108.0000
61247967,432,4,108.0000
71696748,324,3,108.0000
85506999,432,4,108.0000
111842678,1078,10,107.8000
130894601,1078,10,107.8000
28351817,539,5,107.8000
59144894,431,4,107.7500
76003936,1831,17,107.7059
61485943,323,3,107.6667
49830169,861,8,107.6250
23362360,1399,13,107.6154
102727427,1937,18,107.6111
57175975,1614,15,107.6000
118802168,1183,11,107.5455
129072372,1398,13,107.5385
85053429,1613,15,107.5333
127712668,2043,19,107.5263
127311966,645,6,107.5000
11000891,215,2,107.5000
26391467,645,6,107.5000
75180624,215,2,107.5000
106747333,430,4,107.5000
109059873,2580,24,107.5000
62042013,2364,22,107.4545
19911284,5694,53,107.4340
62826060,2254,21,107.3333
81470571,644,6,107.3333
99433181,2896,27,107.2593
108355591,429,4,107.2500
126205267,643,6,107.1667
27626311,2786,26,107.1538
53438473,2143,20,107.1500
40117023,750,7,107.1429
41831177,1820,17,107.0588
17825390,428,4,107.0000
39017588,428,4,107.0000
56653402,5992,56,107.0000
61454609,107,1,107.0000
70370583,535,5,107.0000
119168750,107,1,107.0000
116527079,1497,14,106.9286
2820961,2565,24,106.8750
67822184,3420,32,106.8750
125891448,1389,13,106.8462
38478428,1709,16,106.8125
107583783,2029,19,106.7895
25665414,320,3,106.6667
77339861,9810,92,106.6304
11171971,1066,10,106.6000
27596072,213,2,106.5000
61809502,639,6,106.5000
80263315,1597,15,106.4667
135928388,745,7,106.4286
57015662,1383,13,106.3846
75301293,1383,13,106.3846
89917648,638,6,106.3333
109639486,1276,12,106.3333
70817939,425,4,106.2500
82226346,425,4,106.2500
117269642,1381,13,106.2308
124755978,1912,18,106.2222
106341626,956,9,106.2222
43855246,5097,48,106.1875
60575815,3821,36,106.1389
17061090,849,8,106.1250
42743566,2653,25,106.1200
53150140,6259,59,106.0847
87998227,3182,30,106.0667
57625459,106,1,106.0000
66058598,106,1,106.0000
21775179,106,1,106.0000
50728797,106,1,106.0000
136613109,106,1,106.0000
141142627,1165,11,105.9091
5786807,1165,11,105.9091
39395202,1482,14,105.8571
60890401,529,5,105.8000
47727944,423,4,105.7500
126943639,1163,11,105.7273
41650796,634,6,105.6667
5838287,528,5,105.6000
137270307,1056,10,105.6000
119337753,739,7,105.5714
8702919,3482,33,105.5152
12997160,211,2,105.5000
40310645,633,6,105.5000
93456477,844,8,105.5000
116554148,422,4,105.5000
121952115,422,4,105.5000
122241072,527,5,105.4000
112133723,1158,11,105.2727
41789801,421,4,105.2500
10990641,947,9,105.2222
111144279,1052,10,105.2000
74086245,526,5,105.2000
79603335,1051,10,105.1000
114121871,2417,23,105.0870
127130413,1366,13,105.0769
30552706,2521,24,105.0417
3384843,840,8,105.0000
14210118,420,4,105.0000
120337889,945,9,105.0000
78947364,315,3,105.0000
91687665,735,7,105.0000
96171399,735,7,105.0000
97272650,315,3,105.0000
57981025,4933,47,104.9574
113972956,734,7,104.8571
114726208,2935,28,104.8214
10878250,1676,16,104.7500
38727575,419,4,104.7500
25371517,2932,28,104.7143
1091123,2408,23,104.6957
129191119,1675,16,104.6875
25688135,628,6,104.6667
124836406,837,8,104.6250
109548579,2406,23,104.6087
20632602,1046,10,104.6000
28352963,1045,10,104.5000
46349725,418,4,104.5000
87026738,1567,15,104.4667
46143156,1148,11,104.3636
2845412,626,6,104.3333
6799716,313,3,104.3333
68165769,313,3,104.3333
92984080,939,9,104.3333
141464286,313,3,104.3333
23419403,1564,15,104.2667
4164164,417,4,104.2500
46728090,938,9,104.2222
97666716,1459,14,104.2143
4579794,2292,22,104.1818
62126989,625,6,104.1667
24288984,2291,22,104.1364
38227021,833,8,104.1250
14568076,937,9,104.1111
6478780,1769,17,104.0588
18910742,104,1,104.0000
53569008,2080,20,104.0000
57041703,1144,11,104.0000
66359448,728,7,104.0000
76568368,1872,18,104.0000
102881474,104,1,104.0000
107389711,104,1,104.0000
4364079,7172,69,103.9420
130132447,4676,45,103.9111
17979588,1454,14,103.8571
32845489,727,7,103.8571
44154986,2596,25,103.8400
7223825,519,5,103.8000
90433252,830,8,103.7500
51013339,2282,22,103.7273
29685853,726,7,103.7143
117003325,1763,17,103.7059
90853436,2800,27,103.7037
88111941,933,9,103.6667
33685148,311,3,103.6667
140070019,311,3,103.6667
110973740,1140,11,103.6364
78889829,2280,22,103.6364
39413973,2487,24,103.6250
89931825,7046,68,103.6176
63339213,725,7,103.5714
138524216,2175,21,103.5714
7585996,4039,39,103.5641
102758797,1553,15,103.5333
79362621,207,2,103.5000
103673316,1242,12,103.5000
117765542,828,8,103.5000
23860674,931,9,103.4444
22149457,827,8,103.3750
67085594,2481,24,103.3750
98795231,3410,33,103.3333
124692051,310,3,103.3333
45074656,310,3,103.3333
108260948,1033,10,103.3000
4110055,723,7,103.2857
17374737,826,8,103.2500
13248817,1032,10,103.2000
97701698,516,5,103.2000
82604847,619,6,103.1667
