user_id,total_purchase_count,distinct_purchase_item_count,purchase_concentration,purchase_concentration_type
49026431,38,31,1.2258,多商品少次型用户
54287358,38,31,1.2258,多商品少次型用户
12940608,49,40,1.2250,多商品少次型用户
21507233,49,40,1.2250,多商品少次型用户
119401585,49,40,1.2250,多商品少次型用户
97354034,104,85,1.2235,多商品少次型用户
128476994,55,45,1.2222,多商品少次型用户
132731360,55,45,1.2222,多商品少次型用户
140423268,55,45,1.2222,多商品少次型用户
17924218,44,36,1.2222,多商品少次型用户
52302535,33,27,1.2222,多商品少次型用户
100853561,33,27,1.2222,多商品少次型用户
88916048,22,18,1.2222,多商品少次型用户
106926411,22,18,1.2222,多商品少次型用户
4524349,22,18,1.2222,多商品少次型用户
19769406,22,18,1.2222,多商品少次型用户
30590613,22,18,1.2222,多商品少次型用户
32399786,22,18,1.2222,多商品少次型用户
44500908,22,18,1.2222,多商品少次型用户
45620035,22,18,1.2222,多商品少次型用户
50900446,22,18,1.2222,多商品少次型用户
51311734,22,18,1.2222,多商品少次型用户
59660896,22,18,1.2222,多商品少次型用户
1769128,11,9,1.2222,多商品少次型用户
2242773,11,9,1.2222,多商品少次型用户
3016266,11,9,1.2222,多商品少次型用户
5154444,11,9,1.2222,多商品少次型用户
5396057,11,9,1.2222,多商品少次型用户
6722083,11,9,1.2222,多商品少次型用户
7277182,11,9,1.2222,多商品少次型用户
9092898,11,9,1.2222,多商品少次型用户
10219075,11,9,1.2222,多商品少次型用户
14804631,11,9,1.2222,多商品少次型用户
20116814,11,9,1.2222,多商品少次型用户
28389417,11,9,1.2222,多商品少次型用户
34166947,11,9,1.2222,多商品少次型用户
34605051,11,9,1.2222,多商品少次型用户
36904941,11,9,1.2222,多商品少次型用户
37275754,11,9,1.2222,多商品少次型用户
46143156,11,9,1.2222,多商品少次型用户
46312993,11,9,1.2222,多商品少次型用户
50743966,11,9,1.2222,多商品少次型用户
51417755,11,9,1.2222,多商品少次型用户
56124730,11,9,1.2222,多商品少次型用户
56878355,11,9,1.2222,多商品少次型用户
61219560,11,9,1.2222,多商品少次型用户
62034800,11,9,1.2222,多商品少次型用户
62393322,11,9,1.2222,多商品少次型用户
62808447,11,9,1.2222,多商品少次型用户
68193194,11,9,1.2222,多商品少次型用户
70380387,11,9,1.2222,多商品少次型用户
74694804,11,9,1.2222,多商品少次型用户
75051872,11,9,1.2222,多商品少次型用户
82740589,11,9,1.2222,多商品少次型用户
83369179,11,9,1.2222,多商品少次型用户
86523709,11,9,1.2222,多商品少次型用户
86900115,11,9,1.2222,多商品少次型用户
89384841,11,9,1.2222,多商品少次型用户
90033831,11,9,1.2222,多商品少次型用户
98954277,11,9,1.2222,多商品少次型用户
99785045,11,9,1.2222,多商品少次型用户
108903107,11,9,1.2222,多商品少次型用户
109553291,11,9,1.2222,多商品少次型用户
113127968,11,9,1.2222,多商品少次型用户
115244645,11,9,1.2222,多商品少次型用户
119137734,11,9,1.2222,多商品少次型用户
120964894,11,9,1.2222,多商品少次型用户
124866567,11,9,1.2222,多商品少次型用户
126010230,11,9,1.2222,多商品少次型用户
128009906,11,9,1.2222,多商品少次型用户
129516472,11,9,1.2222,多商品少次型用户
129525953,11,9,1.2222,多商品少次型用户
138324819,11,9,1.2222,多商品少次型用户
141085465,11,9,1.2222,多商品少次型用户
138735272,94,77,1.2208,多商品少次型用户
59781337,72,59,1.2203,多商品少次型用户
62571710,50,41,1.2195,多商品少次型用户
78331026,50,41,1.2195,多商品少次型用户
108266017,50,41,1.2195,多商品少次型用户
100288957,39,32,1.2188,多商品少次型用户
7585996,39,32,1.2188,多商品少次型用户
9528671,28,23,1.2174,多商品少次型用户
15758254,28,23,1.2174,多商品少次型用户
25871996,28,23,1.2174,多商品少次型用户
48897519,28,23,1.2174,多商品少次型用户
50759397,28,23,1.2174,多商品少次型用户
131302242,28,23,1.2174,多商品少次型用户
133152667,28,23,1.2174,多商品少次型用户
104135842,28,23,1.2174,多商品少次型用户
113114470,28,23,1.2174,多商品少次型用户
123889295,28,23,1.2174,多商品少次型用户
112142417,73,60,1.2167,多商品少次型用户
66145288,45,37,1.2162,多商品少次型用户
94645713,45,37,1.2162,多商品少次型用户
18781926,45,37,1.2162,多商品少次型用户
38580934,45,37,1.2162,多商品少次型用户
38839327,45,37,1.2162,多商品少次型用户
52577851,62,51,1.2157,多商品少次型用户
11197151,34,28,1.2143,多商品少次型用户
31732015,34,28,1.2143,多商品少次型用户
47237907,34,28,1.2143,多商品少次型用户
56444539,34,28,1.2143,多商品少次型用户
68359578,34,28,1.2143,多商品少次型用户
88950524,34,28,1.2143,多商品少次型用户
133651025,34,28,1.2143,多商品少次型用户
135802732,17,14,1.2143,多商品少次型用户
140825250,17,14,1.2143,多商品少次型用户
10980798,17,14,1.2143,多商品少次型用户
26372667,17,14,1.2143,多商品少次型用户
27933232,17,14,1.2143,多商品少次型用户
37054928,17,14,1.2143,多商品少次型用户
53899840,17,14,1.2143,多商品少次型用户
64783805,17,14,1.2143,多商品少次型用户
67422920,17,14,1.2143,多商品少次型用户
70517996,17,14,1.2143,多商品少次型用户
74077719,17,14,1.2143,多商品少次型用户
75547524,17,14,1.2143,多商品少次型用户
81471953,17,14,1.2143,多商品少次型用户
91979514,17,14,1.2143,多商品少次型用户
96872131,17,14,1.2143,多商品少次型用户
99662624,17,14,1.2143,多商品少次型用户
109533593,17,14,1.2143,多商品少次型用户
112284483,17,14,1.2143,多商品少次型用户
126839170,17,14,1.2143,多商品少次型用户
67898761,57,47,1.2128,多商品少次型用户
76937095,57,47,1.2128,多商品少次型用户
83976914,57,47,1.2128,多商品少次型用户
137675507,40,33,1.2121,多商品少次型用户
34723367,40,33,1.2121,多商品少次型用户
44005966,40,33,1.2121,多商品少次型用户
48776635,40,33,1.2121,多商品少次型用户
61570016,63,52,1.2115,多商品少次型用户
137905112,63,52,1.2115,多商品少次型用户
131563223,23,19,1.2105,多商品少次型用户
134233776,23,19,1.2105,多商品少次型用户
87229516,23,19,1.2105,多商品少次型用户
113323725,23,19,1.2105,多商品少次型用户
128180595,23,19,1.2105,多商品少次型用户
88930,23,19,1.2105,多商品少次型用户
5586064,23,19,1.2105,多商品少次型用户
7267531,23,19,1.2105,多商品少次型用户
8231529,23,19,1.2105,多商品少次型用户
18207861,23,19,1.2105,多商品少次型用户
18244844,23,19,1.2105,多商品少次型用户
61342536,23,19,1.2105,多商品少次型用户
135665686,58,48,1.2083,多商品少次型用户
3227231,29,24,1.2083,多商品少次型用户
37426111,29,24,1.2083,多商品少次型用户
112342350,29,24,1.2083,多商品少次型用户
113619626,29,24,1.2083,多商品少次型用户
16066732,64,53,1.2075,多商品少次型用户
20903813,70,58,1.2069,多商品少次型用户
12510155,35,29,1.2069,多商品少次型用户
56800934,35,29,1.2069,多商品少次型用户
22779974,41,34,1.2059,多商品少次型用户
25896264,41,34,1.2059,多商品少次型用户
64557626,41,34,1.2059,多商品少次型用户
137998405,41,34,1.2059,多商品少次型用户
91823027,41,34,1.2059,多商品少次型用户
113516306,47,39,1.2051,多商品少次型用户
67759870,53,44,1.2045,多商品少次型用户
88090767,59,49,1.2041,多商品少次型用户
103962421,59,49,1.2041,多商品少次型用户
63351357,59,49,1.2041,多商品少次型用户
15437545,71,59,1.2034,多商品少次型用户
20379505,137,114,1.2018,多商品少次型用户
63339028,54,45,1.2000,多商品少次型用户
102064914,54,45,1.2000,多商品少次型用户
82438723,48,40,1.2000,多商品少次型用户
112171699,48,40,1.2000,多商品少次型用户
43855246,48,40,1.2000,多商品少次型用户
65305165,48,40,1.2000,多商品少次型用户
45473276,42,35,1.2000,多商品少次型用户
56892801,36,30,1.2000,多商品少次型用户
69255232,36,30,1.2000,多商品少次型用户
136374136,36,30,1.2000,多商品少次型用户
139896291,24,20,1.2000,多商品少次型用户
10437655,24,20,1.2000,多商品少次型用户
24803803,24,20,1.2000,多商品少次型用户
27808271,24,20,1.2000,多商品少次型用户
39413973,24,20,1.2000,多商品少次型用户
43622802,24,20,1.2000,多商品少次型用户
59860644,24,20,1.2000,多商品少次型用户
97730927,24,20,1.2000,多商品少次型用户
97795315,24,20,1.2000,多商品少次型用户
101304117,24,20,1.2000,多商品少次型用户
102999986,24,20,1.2000,多商品少次型用户
124323271,24,20,1.2000,多商品少次型用户
69562165,18,15,1.2000,多商品少次型用户
71142425,18,15,1.2000,多商品少次型用户
96524948,18,15,1.2000,多商品少次型用户
101122114,18,15,1.2000,多商品少次型用户
125316855,18,15,1.2000,多商品少次型用户
132614903,18,15,1.2000,多商品少次型用户
132653097,18,15,1.2000,多商品少次型用户
133203992,18,15,1.2000,多商品少次型用户
11027223,18,15,1.2000,多商品少次型用户
12796196,18,15,1.2000,多商品少次型用户
23367131,18,15,1.2000,多商品少次型用户
41547180,18,15,1.2000,多商品少次型用户
43150394,18,15,1.2000,多商品少次型用户
47813095,18,15,1.2000,多商品少次型用户
59831058,18,15,1.2000,多商品少次型用户
61743492,18,15,1.2000,多商品少次型用户
4839533,12,10,1.2000,多商品少次型用户
8784082,12,10,1.2000,多商品少次型用户
10815578,12,10,1.2000,多商品少次型用户
11431275,12,10,1.2000,多商品少次型用户
17318106,12,10,1.2000,多商品少次型用户
22984722,12,10,1.2000,多商品少次型用户
35324602,12,10,1.2000,多商品少次型用户
40826918,12,10,1.2000,多商品少次型用户
41745316,12,10,1.2000,多商品少次型用户
45073084,12,10,1.2000,多商品少次型用户
46405869,12,10,1.2000,多商品少次型用户
48809451,12,10,1.2000,多商品少次型用户
62560245,12,10,1.2000,多商品少次型用户
65746371,12,10,1.2000,多商品少次型用户
69505718,12,10,1.2000,多商品少次型用户
73854016,12,10,1.2000,多商品少次型用户
74056904,12,10,1.2000,多商品少次型用户
76707547,12,10,1.2000,多商品少次型用户
76786143,12,10,1.2000,多商品少次型用户
78314284,12,10,1.2000,多商品少次型用户
81143356,12,10,1.2000,多商品少次型用户
82362614,12,10,1.2000,多商品少次型用户
85994287,12,10,1.2000,多商品少次型用户
91272450,12,10,1.2000,多商品少次型用户
91730194,12,10,1.2000,多商品少次型用户
92098413,12,10,1.2000,多商品少次型用户
97357434,12,10,1.2000,多商品少次型用户
100121842,12,10,1.2000,多商品少次型用户
105836892,12,10,1.2000,多商品少次型用户
110258310,12,10,1.2000,多商品少次型用户
111518720,12,10,1.2000,多商品少次型用户
111695487,12,10,1.2000,多商品少次型用户
115338753,12,10,1.2000,多商品少次型用户
119133751,12,10,1.2000,多商品少次型用户
126550215,12,10,1.2000,多商品少次型用户
130031214,12,10,1.2000,多商品少次型用户
134438519,12,10,1.2000,多商品少次型用户
138118243,12,10,1.2000,多商品少次型用户
138720115,12,10,1.2000,多商品少次型用户
139262063,12,10,1.2000,多商品少次型用户
141717702,12,10,1.2000,多商品少次型用户
142368840,12,10,1.2000,多商品少次型用户
130125431,6,5,1.2000,多商品少次型用户
131534140,6,5,1.2000,多商品少次型用户
132812306,6,5,1.2000,多商品少次型用户
134165117,6,5,1.2000,多商品少次型用户
136916020,6,5,1.2000,多商品少次型用户
137359772,6,5,1.2000,多商品少次型用户
137443248,6,5,1.2000,多商品少次型用户
137612644,6,5,1.2000,多商品少次型用户
141226151,6,5,1.2000,多商品少次型用户
4913,6,5,1.2000,多商品少次型用户
432337,6,5,1.2000,多商品少次型用户
1041761,6,5,1.2000,多商品少次型用户
2934039,6,5,1.2000,多商品少次型用户
3141933,6,5,1.2000,多商品少次型用户
3709994,6,5,1.2000,多商品少次型用户
3714513,6,5,1.2000,多商品少次型用户
6685234,6,5,1.2000,多商品少次型用户
9056309,6,5,1.2000,多商品少次型用户
10833396,6,5,1.2000,多商品少次型用户
11246070,6,5,1.2000,多商品少次型用户
14512595,6,5,1.2000,多商品少次型用户
15187673,6,5,1.2000,多商品少次型用户
18004160,6,5,1.2000,多商品少次型用户
20774386,6,5,1.2000,多商品少次型用户
22123389,6,5,1.2000,多商品少次型用户
25800692,6,5,1.2000,多商品少次型用户
27811537,6,5,1.2000,多商品少次型用户
31433604,6,5,1.2000,多商品少次型用户
31612475,6,5,1.2000,多商品少次型用户
31943268,6,5,1.2000,多商品少次型用户
31986029,6,5,1.2000,多商品少次型用户
32728520,6,5,1.2000,多商品少次型用户
34891822,6,5,1.2000,多商品少次型用户
36404374,6,5,1.2000,多商品少次型用户
37485293,6,5,1.2000,多商品少次型用户
38869693,6,5,1.2000,多商品少次型用户
39789593,6,5,1.2000,多商品少次型用户
40310645,6,5,1.2000,多商品少次型用户
42864059,6,5,1.2000,多商品少次型用户
47416853,6,5,1.2000,多商品少次型用户
47630700,6,5,1.2000,多商品少次型用户
47908754,6,5,1.2000,多商品少次型用户
48962145,6,5,1.2000,多商品少次型用户
50010860,6,5,1.2000,多商品少次型用户
50020786,6,5,1.2000,多商品少次型用户
50530013,6,5,1.2000,多商品少次型用户
50802614,6,5,1.2000,多商品少次型用户
50927089,6,5,1.2000,多商品少次型用户
53002589,6,5,1.2000,多商品少次型用户
54522131,6,5,1.2000,多商品少次型用户
59462013,6,5,1.2000,多商品少次型用户
62918630,6,5,1.2000,多商品少次型用户
64364680,6,5,1.2000,多商品少次型用户
64471307,6,5,1.2000,多商品少次型用户
65762927,6,5,1.2000,多商品少次型用户
67477912,6,5,1.2000,多商品少次型用户
67658666,6,5,1.2000,多商品少次型用户
67819789,6,5,1.2000,多商品少次型用户
69308679,6,5,1.2000,多商品少次型用户
71051585,6,5,1.2000,多商品少次型用户
72928045,6,5,1.2000,多商品少次型用户
74648625,6,5,1.2000,多商品少次型用户
75332266,6,5,1.2000,多商品少次型用户
75722191,6,5,1.2000,多商品少次型用户
76146995,6,5,1.2000,多商品少次型用户
77130692,6,5,1.2000,多商品少次型用户
77134757,6,5,1.2000,多商品少次型用户
78235318,6,5,1.2000,多商品少次型用户
80214639,6,5,1.2000,多商品少次型用户
81341272,6,5,1.2000,多商品少次型用户
81654342,6,5,1.2000,多商品少次型用户
81923955,6,5,1.2000,多商品少次型用户
82335494,6,5,1.2000,多商品少次型用户
82483139,6,5,1.2000,多商品少次型用户
82604847,6,5,1.2000,多商品少次型用户
84057565,6,5,1.2000,多商品少次型用户
85295844,6,5,1.2000,多商品少次型用户
88614983,6,5,1.2000,多商品少次型用户
89320958,6,5,1.2000,多商品少次型用户
89918724,6,5,1.2000,多商品少次型用户
90009214,6,5,1.2000,多商品少次型用户
90065698,6,5,1.2000,多商品少次型用户
91950454,6,5,1.2000,多商品少次型用户
92973030,6,5,1.2000,多商品少次型用户
93340122,6,5,1.2000,多商品少次型用户
97726136,6,5,1.2000,多商品少次型用户
98720463,6,5,1.2000,多商品少次型用户
98922726,6,5,1.2000,多商品少次型用户
99517258,6,5,1.2000,多商品少次型用户
