most_visited_category,user_id,category_behavior_count,total_behavior_count
5271,9863416,139,1919
5271,66293783,171,1671
5271,114233479,163,1592
5271,131881789,143,1540
5271,89417510,145,1536
5271,5066694,77,1452
5271,36964346,111,1403
5271,52395429,61,1360
5271,44224665,117,1200
5271,101122114,195,1168
5271,77403305,194,1158
5271,11791459,119,1125
5271,100067745,181,1026
5271,42063682,234,1015
5271,111363768,196,978
5271,33173119,148,959
5271,133125036,105,930
5271,30353552,67,904
5271,120682885,98,881
5271,69037610,119,843
5271,106422256,78,797
5271,140145748,122,714
5271,131767978,81,684
5271,54025878,79,652
5271,82604847,73,625
5271,11618257,65,620
5271,85724451,80,570
5271,59860644,59,547
5271,50706256,80,423
5271,18374505,51,410
5271,97981875,40,396
5271,39875541,141,394
5271,1074982,14,201
5273,11257305,412,2295
5273,84638310,98,963
5273,111695487,60,882
5273,32845489,87,734
5273,103592049,103,560
5273,18981808,33,505
5273,77072530,60,418
5273,44492877,25,302
5273,132509354,51,272
5273,6931133,39,252
5273,45208426,79,168
5273,116369265,49,144
5273,22254224,20,118
5273,115374435,81,98
5273,64494141,16,22
5320,26194174,99,1361
5320,3423779,19,148
5320,119836118,10,73
5324,122458300,41,194
5332,71734567,43,560
5334,86563510,67,775
5334,19561580,6,9
5358,103898055,44,424
5360,104267191,17,209
5372,138266735,88,720
5372,75547524,119,706
5388,123848007,1259,7473
5388,108070698,1161,5154
5388,130132447,862,4721
5388,123848513,367,4382
5388,56892801,671,4229
5388,28897086,1528,3770
5388,65504626,365,3361
5388,74163297,590,3105
5388,100086267,204,2968
5388,99433181,265,2923
5388,69687230,232,2908
5388,86614500,370,2532
5388,6452476,189,2362
5388,20733935,320,2275
5388,63929694,208,2218
5388,101305944,336,2078
5388,3227231,132,2072
5388,93159609,284,2024
5388,131851410,436,1985
5388,76292653,241,1953
5388,64847438,115,1882
5388,10887844,258,1627
5388,105863986,130,1592
5388,86616463,134,1486
5388,127909205,186,1483
5388,1137672,208,1358
5388,122079464,122,1226
5388,100159569,186,1224
5388,42170243,249,1017
5388,4186010,60,966
5388,99662624,101,953
5388,11066851,79,866
5388,142036510,112,837
5388,10856328,112,771
5388,41890917,106,742
5388,111415929,238,624
5388,75301433,48,572
5388,128967101,46,525
5388,27833657,81,498
5388,91979514,59,433
5388,63588363,206,400
5388,125572934,24,160
5395,85822276,579,8300
5395,95528086,2533,7293
5395,475826,612,7004
5395,81611585,714,5935
5395,26052997,669,4850
5395,2502524,585,4699
5395,8440456,745,4426
5395,9774692,662,4319
5395,94329829,403,4011
5395,97175671,1052,3981
5395,68249522,232,3861
5395,103781365,847,3832
5395,70891589,195,3397
5395,135157689,674,3375
5395,36953591,267,3319
5395,59831058,329,3244
5395,77522552,345,2793
5395,116014140,376,2694
5395,2097413,446,2609
5395,62603444,324,2481
5395,52842050,191,2135
5395,79057120,347,2080
5395,120812517,147,2030
5395,83080518,281,2016
5395,608951,178,1927
5395,4082863,176,1807
5395,64471307,288,1799
5395,53687535,115,1671
5395,56278193,128,1668
5395,131201465,189,1615
5395,49189791,205,1511
5395,94710567,180,1502
5395,42986678,163,1497
5395,135861598,178,1446
5395,111181181,332,1433
5395,19865503,184,1380
5395,134152329,131,1328
5395,54450830,256,1296
5395,15796497,252,1213
5395,25701566,183,1197
5395,16916141,319,1180
5395,2489487,140,1179
5395,23346515,194,1169
5395,121970896,142,1139
5395,116931309,285,1123
5395,25183118,122,1103
5395,84340253,156,1036
5395,107416583,240,984
5395,13232080,85,940
5395,52683211,285,936
5395,5051617,79,834
5395,91675566,57,814
5395,36142170,135,810
5395,54279484,74,808
5395,6776778,85,795
5395,16795906,264,793
5395,60457466,104,772
5395,58778870,64,723
5395,115003339,110,716
5395,42447641,145,694
5395,134166701,118,676
5395,135721617,118,665
5395,111232777,92,637
5395,17840949,156,613
5395,48480943,137,591
5395,69631141,55,569
5395,139707991,70,564
5395,13088520,80,531
5395,61189033,111,468
5395,38997101,60,436
5395,119625026,66,435
5395,69289834,34,431
5395,60826253,78,428
5395,84568949,89,399
5395,52431232,54,280
5395,98360962,34,95
5399,36233277,3819,31030
5399,59511789,2020,20129
5399,37357777,1325,8902
5399,78477282,984,8592
5399,82320644,538,7677
5399,62360262,861,7478
5399,122388121,1858,6983
5399,124992372,616,6353
5399,19282406,588,6033
5399,90331505,732,5938
5399,28967361,1017,5795
5399,29245673,352,5652
5399,103504610,721,5525
5399,36561036,624,5305
5399,139104982,656,4675
5399,107323711,515,4661
5399,140452690,544,4559
5399,47293396,242,4482
5399,5938241,260,4424
5399,78329358,1372,4407
5399,12684051,349,4339
5399,111325865,663,4243
5399,55605483,261,4241
5399,30839253,475,4191
5399,113847593,442,4142
5399,14144843,853,4122
5399,115343862,396,4096
5399,28739065,420,4063
5399,46661935,656,3761
5399,101508404,323,3602
5399,35745255,895,3595
5399,17825629,390,3576
5399,49189810,271,3557
5399,104135842,689,3546
5399,108748058,256,3472
5399,66232679,698,3466
5399,85031011,411,3428
5399,8443684,331,3413
5399,70157276,232,3405
5399,43857558,499,3372
5399,18970782,280,3336
5399,70503301,270,3148
5399,27141122,391,3121
5399,10303832,328,3077
5399,93232888,232,3052
5399,106300508,1111,3016
5399,61925056,322,3012
5399,66909500,377,2993
5399,80458696,197,2982
5399,137340803,493,2819
5399,104994810,156,2802
5399,34578527,250,2794
5399,72638271,575,2773
5399,110106082,248,2752
5399,82384961,181,2703
5399,112382240,606,2700
5399,116481997,304,2660
5399,6443596,165,2640
5399,58849452,336,2634
5399,70212546,296,2587
5399,25040950,192,2527
5399,141143284,373,2510
5399,124261357,446,2441
5399,115847256,210,2418
5399,21070014,595,2400
5399,126551956,469,2396
5399,18375113,232,2390
5399,58456864,335,2375
5399,32303347,157,2317
5399,37309352,239,2294
5399,111459626,905,2285
5399,73798342,326,2258
5399,29511444,168,2138
5399,8695857,310,2128
5399,102923008,252,2098
5399,105346865,249,2077
5399,26938449,233,2074
5399,29524082,339,2058
5399,77310910,396,2058
5399,89901261,214,2057
5399,49893764,356,2041
5399,66200828,311,1966
5399,120377968,202,1929
5399,128826910,432,1915
5399,93897008,270,1908
5399,54299599,256,1908
5399,36517589,244,1890
5399,44140222,155,1889
5399,67021316,261,1879
5399,89644945,135,1815
5399,75510785,649,1809
5399,28722407,278,1797
5399,109687773,130,1780
5399,88076016,159,1775
5399,52302535,296,1775
5399,77258315,326,1773
5399,63245692,204,1758
5399,47241390,411,1752
5399,116264632,160,1749
5399,45921788,321,1745
5399,55749305,202,1647
5399,133939609,172,1646
5399,112707614,229,1625
5399,53167968,239,1618
5399,110522016,452,1576
5399,95720451,199,1575
5399,22076896,260,1554
5399,129236851,194,1544
5399,35342036,120,1534
5399,77432011,272,1527
5399,10309048,329,1515
5399,32623505,204,1502
5399,37206341,301,1494
5399,20347929,235,1460
5399,122459019,82,1451
5399,85063972,219,1445
5399,131405782,162,1442
5399,71179084,141,1436
5399,20694838,326,1413
5399,87224584,187,1410
5399,103254376,129,1409
5399,84289150,122,1391
5399,21355438,192,1374
5399,130897289,127,1367
5399,132063494,176,1364
5399,126707666,219,1342
5399,34552652,141,1330
5399,41211181,104,1329
5399,25414648,333,1325
5399,6685234,214,1319
5399,137384149,177,1308
5399,124191041,149,1306
5399,124052343,145,1266
5399,9180621,172,1258
5399,78445846,232,1255
5399,28226509,120,1241
5399,11879849,152,1219
5399,54254339,210,1217
5399,127552225,137,1216
5399,8119848,131,1208
5399,124600027,128,1199
5399,121034306,112,1192
5399,99628321,458,1189
5399,129011195,87,1153
5399,29160893,205,1141
5399,32399786,209,1135
5399,80112220,147,1134
5399,89118490,192,1115
5399,136470861,110,1115
5399,108870608,100,1111
5399,62639453,438,1088
5399,49772948,100,1083
5399,95269877,102,1080
5399,59627027,123,1078
5399,41037826,65,1069
5399,130572539,72,1061
5399,94696104,232,1040
5399,140781295,155,1039
5399,128589059,103,1035
5399,122003638,62,1028
5399,34404169,160,1023
5399,17465649,197,1022
5399,21131024,92,1015
5399,28972250,148,991
5399,133723007,180,986
5399,103065950,154,966
5399,71796341,254,964
5399,140770379,186,964
5399,29197258,122,953
5399,28743854,85,945
5399,5467215,121,933
5399,124161111,147,932
5399,98261528,115,927
5399,125455488,211,912
5399,63960502,268,908
5399,21787418,187,890
5399,7679270,56,871
5399,63394949,81,866
5399,140515194,106,858
5399,45073084,266,857
5399,88568494,86,855
5399,136227449,77,854
5399,130946680,106,851
5399,125634150,62,846
5399,97226125,54,803
5399,37120790,150,801
5399,3508821,72,794
5399,87338001,108,783
5399,64076866,111,759
5399,77500052,156,753
5399,116473435,51,750
5399,16860047,90,741
5399,37485293,78,730
5399,49296993,62,730
5399,72791026,96,723
5399,80081386,199,704
5399,69819243,100,692
5399,49896332,97,683
5399,25518563,66,679
5399,95011439,61,671
5399,116435616,112,663
5399,81143356,84,656
5399,94616165,169,655
5399,32044541,75,636
5399,56399419,107,630
5399,6884739,78,624
5399,41449959,79,614
5399,52795855,99,614
5399,109390378,89,610
5399,19037604,50,561
5399,70015965,188,555
5399,13851650,95,550
5399,114027385,54,543
5399,28036057,84,542
5399,69781008,77,498
5399,70403519,60,498
5399,76181117,90,497
5399,114844461,58,485
5399,31210346,80,477
5399,18292376,147,467
5399,139068649,99,455
5399,87509181,55,452
5399,92795144,77,440
5399,51223653,48,427
5399,91375354,91,422
5399,71908437,72,407
5399,10075065,56,405
5399,8856141,114,403
5399,65810725,54,403
5399,65272416,61,384
5399,41539251,67,383
5399,41079190,34,355
5399,124168749,34,335
5399,14512595,39,304
5399,101385972,72,298
5399,450683,70,290
5399,135076585,94,289
5399,135680385,94,280
5399,129528383,52,269
5399,53391754,66,265
5399,98506532,59,253
5399,125048047,74,248
5399,111035741,66,247
5399,58072344,89,247
5399,64641892,41,244
5399,131096833,34,239
5399,83000130,40,217
5399,125615177,29,199
5399,92317179,27,194
5399,59317386,31,136
5399,140548532,37,133
5399,62585019,54,122
5399,6438366,18,79
5399,112303688,8,48
5399,111343807,10,37
5399,1419642,2,3
5407,81925863,121,957
5407,90782194,21,80
5444,95253222,69,1283
5444,43621565,294,1272
5446,104804964,80,358
5454,31993013,121,1865
5454,108789051,53,857
5454,97891315,24,176
5466,97428494,133,1126
5468,79112468,468,4862
5468,2742560,483,2569
5468,141993120,138,2266
5468,34187941,395,2254
5468,33535844,346,1725
5468,29611751,93,1644
5468,109711418,118,1449
5468,117269642,129,1394
5468,100530696,144,1393
5468,118495978,297,1246
5468,64597982,44,1240
5468,134948525,105,1087
5468,65387293,114,887
5468,114249224,105,877
5468,7610653,69,610
5468,135895823,43,598
5468,23916542,88,471
5468,56905856,34,366
5468,124196795,43,308
5468,39141608,43,287
5468,50331917,40,202
5468,27619929,22,184
5468,116202034,51,158
5468,29550258,19,103
5468,11635792,40,100
5468,65311466,14,71
5468,7089989,10,57
5477,27803245,216,2555
5477,14815206,101,667
5480,96581322,33,319
5480,45258440,42,256
5480,83919959,49,130
5480,110157491,9,14
5492,116383415,72,561
5492,55178016,46,502
5492,78804173,44,384
5492,10580879,35,361
5492,8692489,45,212
5494,16382658,40,327
5503,132203237,381,5038
5503,59413510,218,4348
5503,100816273,199,4290
5503,77868658,376,4151
5503,6814789,403,3218
5503,42501145,476,3050
5503,25455279,159,2150
5503,21625075,186,2095
5503,11089553,220,2026
5503,97354034,146,1776
5503,114352631,247,1614
5503,28389417,75,1466
5503,42653601,149,1456
5503,113285889,159,1249
5503,92147618,118,1138
5503,47735893,207,984
5503,91201929,155,946
5503,106627467,105,883
5503,116718712,117,865
5503,92796025,124,853
5503,113278851,99,728
5503,115802990,132,715
5503,57672659,85,690
5503,11346135,90,689
5503,20824894,74,640
5503,134352095,111,631
5503,65236950,152,524
5503,28587433,92,443
5503,110128323,72,418
5503,106109243,59,414
5503,12118297,45,386
5503,2139347,20,224
5503,40694580,9,52
5503,135419930,32,48
5513,125651053,158,2106
5516,89646454,67,546
5533,53154333,156,959
5533,57940111,117,629
5533,110058610,102,611
5533,78692954,63,556
5533,106452871,90,541
5533,47710892,40,363
5533,82449509,21,244
5533,114494540,21,196
5533,85048948,73,195
5533,75051872,47,147
5533,65762927,29,128
5533,97821126,22,36
5533,8376762,13,20
5533,112747871,6,18
5550,104411157,57,334
5553,35941637,50,992
5558,62989125,30,91
5570,124660415,21,399
5571,20903813,137,3079
5571,81613966,119,965
5571,108784707,38,173
5578,25756303,68,945
5589,33739321,447,1525
5600,51026496,80,722
5600,101798575,21,328
5600,113659431,24,254
5600,113025576,11,39
5602,53451276,93,575
5602,16946764,30,91
5623,124259296,160,2723
5623,46468716,75,376
5625,88845531,27,208
5643,6799716,24,316
5648,109698871,63,1015
5653,136244610,39,314
5661,123922959,7,89
5689,3282021,930,7504
5689,102281568,498,5880
5689,136769457,512,5582
5689,31190628,434,3811
5689,48470191,323,3549
5689,78044909,252,2908
5689,110948075,444,2818
5689,1041761,290,2771
5689,17908580,307,2725
5689,32738038,227,2712
5689,81633439,172,2662
5689,119793858,323,2237
5689,82245480,139,2171
5689,5396057,193,2158
5689,133946364,105,2036
5689,95520482,127,1902
5689,67759870,104,1885
5689,37880189,226,1855
5689,76090844,298,1563
5689,77528436,297,1542
5689,13872334,187,1494
5689,97666716,198,1473
5689,88666055,335,1463
5689,60535085,139,1456
5689,131240843,299,1444
5689,23362360,316,1412
5689,56063372,105,1395
5689,59674270,137,1338
5689,70116015,151,1318
5689,40833290,135,1163
5689,62192186,269,955
5689,16124265,194,888
5689,41575513,112,885
5689,80345747,135,864
5689,16259607,68,735
5689,29838929,52,731
5689,98756772,158,713
5689,19524440,102,711
5689,88374425,444,676
5689,88643555,69,655
5689,113050567,44,644
5689,1128409,71,589
5689,26869643,139,581
5689,89726077,146,518
5689,59012689,40,397
5689,33513319,54,377
5689,101538639,179,314
5689,10141023,43,304
5689,12970967,28,295
5689,6243406,67,288
5689,93417326,63,275
5689,76939979,88,249
5689,60498346,23,213
5689,142133884,52,205
5689,43056888,48,162
5689,59138148,38,153
5689,18218608,37,117
5689,51619092,17,91
5689,110162881,16,41
5699,74947645,107,1551
5699,76269329,164,767
5699,82326585,64,519
5699,138188210,20,74
5706,100012968,25,388
5712,62809951,325,1092
5712,106316627,16,139
5727,10936698,221,2667
5727,33315048,176,1559
5727,66749139,127,1045
5727,22107261,311,901
5727,109856177,94,747
5751,42743566,136,2678
5751,26081392,299,2354
5751,64318871,145,1467
5751,16906970,186,1164
5751,31612475,72,873
5751,71419120,32,192
5751,20123340,57,142
5752,7277182,110,865
5752,17175521,30,370
5752,21806254,46,273
5752,107269703,107,227
5763,36738292,162,1702
5763,115153145,53,1155
5763,9723930,6,16
5801,7623264,59,418
5809,70222678,147,961
5809,8337357,98,804
5809,93349361,85,572
5809,80680284,46,441
5809,111947361,51,158
5822,39932070,145,1119
5822,56473138,162,936
5822,6442389,72,624
5824,34166947,141,1232
5824,46830856,67,247
5865,89256212,117,860
5867,75225256,347,4202
5867,10480848,95,1554
5867,3016266,97,1436
5867,22340122,110,1072
5867,49683822,160,1035
5867,10191206,134,772
5867,55035700,68,687
5867,2073744,43,325
5867,48702002,75,224
5867,38173093,16,155
5878,97729365,127,813
5878,124559254,92,638
5879,42427256,118,864
5879,38538148,19,53
5881,10525504,18,138
5894,65645933,3461,20770
5894,83813302,1444,17248
5894,52577851,2036,13419
5894,11361547,794,9986
5894,56462249,1086,9378
5894,74952849,2195,8368
5894,82960193,1408,8127
5894,124291848,971,8115
5894,117301497,642,7500
5894,142450275,573,6819
5894,23958465,745,6810
5894,24033530,861,6808
5894,121528560,911,6685
5894,34553782,432,6572
5894,91731364,1604,6384
5894,9639120,864,6150
5894,51435164,774,6071
5894,56653402,728,6048
5894,103439105,633,5968
5894,63329418,372,5957
5894,24062806,1167,5649
5894,65949028,361,5586
5894,123227202,401,5502
5894,15437545,310,5456
5894,138977388,509,5439
5894,100637858,1778,5394
5894,83976914,436,5343
5894,31732015,1016,5261
5894,80481728,634,5211
5894,83802493,747,5165
5894,14447131,1062,5139
5894,116101597,387,5119
5894,65143114,401,4994
5894,120986091,319,4988
5894,79253885,484,4885
5894,83851924,281,4779
5894,47874120,496,4656
5894,99480990,927,4537
5894,77443046,398,4434
5894,87642673,928,4390
5894,109258006,884,4328
5894,43864538,314,4255
5894,41017872,1254,4209
5894,41986655,1173,4189
5894,71035154,385,4132
5894,140662618,228,4123
5894,85308332,372,4085
5894,93687523,910,4064
5894,10319860,895,3976
5894,109005178,638,3933
5894,91239449,880,3924
5894,139220719,670,3899
5894,137463180,897,3895
5894,118056913,319,3877
5894,11682531,363,3850
5894,24625581,334,3845
5894,108770715,524,3803
5894,137484826,293,3797
5894,87475354,421,3767
5894,133665536,296,3732
5894,120962802,386,3688
5894,140257001,341,3622
5894,94992306,548,3610
5894,82649107,331,3590
5894,89736791,390,3574
5894,69195802,625,3566
5894,88513390,309,3507
5894,14281644,294,3466
5894,128135959,247,3457
5894,7397337,407,3455
5894,142181816,738,3450
5894,10705215,704,3424
5894,101150402,459,3419
5894,116324656,415,3401
5894,86785531,1144,3357
5894,130567891,390,3345
5894,40729947,506,3345
5894,86748372,363,3331
5894,96720314,531,3260
5894,61644490,441,3218
5894,18927299,199,3195
5894,94428036,698,3156
5894,67942365,956,3102
5894,5698511,315,3082
5894,119191477,400,3078
5894,107868172,930,3065
5894,125823342,628,3065
5894,7295557,217,3041
5894,80089562,210,3012
5894,46066007,870,2994
5894,23260181,321,2931
5894,39420666,289,2925
5894,75888387,1177,2920
5894,105919960,222,2918
5894,118061360,289,2888
5894,122102339,172,2869
5894,45081001,276,2861
5894,19716129,210,2860
5894,8350359,163,2853
5894,96352312,125,2821
5894,9225110,216,2798
5894,115374204,317,2796
5894,100001878,363,2768
5894,59564210,409,2727
5894,58902373,206,2711
5894,25544044,775,2694
5894,90561434,217,2673
5894,128500027,277,2670
5894,80528162,455,2613
5894,69626316,554,2568
5894,97122756,176,2561
5894,69152893,883,2543
5894,18785289,185,2541
5894,61269594,239,2536
5894,101190507,336,2516
5894,103728744,291,2511
5894,119879079,457,2480
5894,105485068,511,2469
5894,8045744,538,2467
5894,139145544,197,2452
5894,102064914,194,2417
5894,87351790,347,2390
5894,135454126,447,2388
5894,37409400,558,2377
5894,57728595,183,2377
5894,68747316,263,2323
5894,83974192,193,2318
5894,1725399,285,2265
5894,140409125,190,2245
5894,136220191,333,2242
5894,43864355,676,2239
5894,114083355,211,2221
5894,128613595,296,2191
5894,24356634,324,2189
5894,21023173,296,2181
