item_category,category_purchase_count,category_item_count,top1_item_id,top1_purchase_count,top1_purchase_share,top5_purchase_count,top5_purchase_share,category_hhi,normalized_category_hhi,category_concentration_type
11995,23,15,66262118,6,0.2609,13,0.5652,0.1153,0.0522,分散型品类
12097,32,16,279161444,8,0.2500,19,0.5938,0.1114,0.0521,分散型品类
10122,9,6,110297148,3,0.3333,8,0.8889,0.2098,0.0518,分散型品类
6631,9,6,394436671,3,0.3333,8,0.8889,0.2098,0.0518,分散型品类
1643,9,6,259775351,3,0.3333,8,0.8889,0.2098,0.0518,分散型品类
4549,9,6,32121249,3,0.3333,8,0.8889,0.2098,0.0518,分散型品类
6903,18,13,278828050,5,0.2778,10,0.5556,0.1235,0.0505,分散型品类
634,18,14,261620896,5,0.2778,9,0.5000,0.1174,0.0495,分散型品类
338,9,7,402990784,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
2312,9,7,288735419,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
3629,9,7,203175012,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
4656,9,7,85155311,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
11481,9,7,139556307,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
5569,9,7,312116197,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
7558,9,7,189308343,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
8609,9,7,402359989,3,0.3333,7,0.7778,0.1851,0.0493,分散型品类
9413,32,24,395165120,8,0.2500,13,0.4063,0.088,0.0483,分散型品类
9258,38,22,56279010,9,0.2368,19,0.5000,0.0914,0.0481,分散型品类
1442,14,10,40212302,4,0.2857,9,0.6429,0.1428,0.0476,分散型品类
2079,14,10,319808243,4,0.2857,9,0.6429,0.1428,0.0476,分散型品类
10213,14,10,379134558,4,0.2857,9,0.6429,0.1428,0.0476,分散型品类
11482,14,10,385762282,4,0.2857,9,0.6429,0.1428,0.0476,分散型品类
11498,14,10,354702695,4,0.2857,9,0.6429,0.1428,0.0476,分散型品类
13823,14,10,216372560,4,0.2857,9,0.6429,0.1428,0.0476,分散型品类
13840,14,10,10445105,4,0.2857,9,0.6429,0.1428,0.0476,分散型品类
12961,14,9,254907459,4,0.2857,10,0.7143,0.1531,0.0472,分散型品类
3283,14,9,39235082,4,0.2857,10,0.7143,0.1531,0.0472,分散型品类
4807,20,14,316685648,5,0.2500,11,0.5500,0.115,0.0469,分散型品类
13911,20,13,359227661,5,0.2500,12,0.6000,0.12,0.0467,分散型品类
606,14,11,11652164,4,0.2857,8,0.5714,0.1326,0.0459,分散型品类
1872,14,11,81915830,4,0.2857,8,0.5714,0.1326,0.0459,分散型品类
2939,14,11,369164199,4,0.2857,8,0.5714,0.1326,0.0459,分散型品类
4961,14,11,193140677,4,0.2857,8,0.5714,0.1326,0.0459,分散型品类
5648,15,8,81072772,4,0.2667,12,0.8000,0.1645,0.0451,分散型品类
9712,10,7,160265214,3,0.3000,8,0.8000,0.18,0.0433,分散型品类
9745,10,7,344823248,3,0.3000,8,0.8000,0.18,0.0433,分散型品类
280,10,7,360405474,3,0.3000,8,0.8000,0.18,0.0433,分散型品类
288,10,7,63693808,3,0.3000,8,0.8000,0.18,0.0433,分散型品类
1564,10,7,357415504,3,0.3000,8,0.8000,0.18,0.0433,分散型品类
8104,30,20,60865956,7,0.2333,15,0.5000,0.0911,0.0432,分散型品类
9570,9,5,332241020,3,0.3333,9,1.0000,0.2345,0.0432,分散型品类
4599,9,5,200196397,3,0.3333,9,1.0000,0.2345,0.0432,分散型品类
13945,9,5,63548572,3,0.3333,9,1.0000,0.2345,0.0432,分散型品类
3171,27,16,171624528,6,0.2222,16,0.5926,0.1028,0.043,分散型品类
281,15,11,20781358,4,0.2667,9,0.6000,0.1289,0.0418,分散型品类
5892,15,11,170232425,4,0.2667,9,0.6000,0.1289,0.0418,分散型品类
10659,15,11,65479855,4,0.2667,9,0.6000,0.1289,0.0418,分散型品类
7939,42,28,56106843,9,0.2143,19,0.4524,0.0759,0.0417,分散型品类
11934,8,4,308588335,3,0.3750,8,1.0000,0.2812,0.0417,分散型品类
3562,13,9,218588215,3,0.2308,9,0.6923,0.1479,0.0414,分散型品类
11622,24,11,346649511,5,0.2083,18,0.7500,0.1285,0.0413,分散型品类
13425,25,16,317942718,5,0.2000,14,0.5600,0.1008,0.0409,分散型品类
784,24,16,79784335,5,0.2083,13,0.5417,0.1007,0.0408,分散型品类
5879,25,19,310599523,6,0.2400,11,0.4400,0.0912,0.0407,分散型品类
1686,22,10,45137140,5,0.2273,16,0.7273,0.1364,0.0404,分散型品类
2252,74,35,157984068,12,0.1622,36,0.4865,0.0676,0.0401,分散型品类
8191,15,9,20436846,4,0.2667,11,0.7333,0.1467,0.04,分散型品类
6562,10,8,320593836,3,0.3000,7,0.7000,0.16,0.04,分散型品类
6686,10,8,310711576,3,0.3000,7,0.7000,0.16,0.04,分散型品类
7354,10,8,7059854,3,0.3000,7,0.7000,0.16,0.04,分散型品类
14018,10,8,99215821,3,0.3000,7,0.7000,0.16,0.04,分散型品类
347,10,8,229247229,3,0.3000,7,0.7000,0.16,0.04,分散型品类
768,10,6,98687443,3,0.3000,9,0.9000,0.2,0.04,分散型品类
1852,10,8,82092171,3,0.3000,7,0.7000,0.16,0.04,分散型品类
2484,10,8,149384145,3,0.3000,7,0.7000,0.16,0.04,分散型品类
3613,10,6,50366211,3,0.3000,9,0.9000,0.2,0.04,分散型品类
4092,10,8,39976971,3,0.3000,7,0.7000,0.16,0.04,分散型品类
12,5,4,218416313,2,0.4000,5,1.0000,0.28,0.04,分散型品类
435,5,4,66745309,2,0.4000,5,1.0000,0.28,0.04,分散型品类
612,5,4,333499824,2,0.4000,5,1.0000,0.28,0.04,分散型品类
687,5,3,109068473,2,0.4000,5,1.0000,0.36,0.04,分散型品类
1002,5,3,134428966,2,0.4000,5,1.0000,0.36,0.04,分散型品类
1455,5,4,102337223,2,0.4000,5,1.0000,0.28,0.04,分散型品类
1491,5,4,26498753,2,0.4000,5,1.0000,0.28,0.04,分散型品类
1559,5,4,337250662,2,0.4000,5,1.0000,0.28,0.04,分散型品类
2198,5,4,229116053,2,0.4000,5,1.0000,0.28,0.04,分散型品类
2753,5,4,331179662,2,0.4000,5,1.0000,0.28,0.04,分散型品类
3487,5,4,247931703,2,0.4000,5,1.0000,0.28,0.04,分散型品类
3658,5,4,65269520,2,0.4000,5,1.0000,0.28,0.04,分散型品类
3828,5,4,210185077,2,0.4000,5,1.0000,0.28,0.04,分散型品类
3973,5,4,293017803,2,0.4000,5,1.0000,0.28,0.04,分散型品类
4191,5,4,177382633,2,0.4000,5,1.0000,0.28,0.04,分散型品类
4684,5,4,339457999,2,0.4000,5,1.0000,0.28,0.04,分散型品类
4705,5,4,229965456,2,0.4000,5,1.0000,0.28,0.04,分散型品类
4706,5,4,278132234,2,0.4000,5,1.0000,0.28,0.04,分散型品类
4874,5,4,71903074,2,0.4000,5,1.0000,0.28,0.04,分散型品类
5206,5,4,48413900,2,0.4000,5,1.0000,0.28,0.04,分散型品类
5383,5,4,2192334,2,0.4000,5,1.0000,0.28,0.04,分散型品类
5637,5,4,306405921,2,0.4000,5,1.0000,0.28,0.04,分散型品类
5704,5,4,375302747,2,0.4000,5,1.0000,0.28,0.04,分散型品类
5795,5,3,179014219,2,0.4000,5,1.0000,0.36,0.04,分散型品类
6213,5,4,23311302,2,0.4000,5,1.0000,0.28,0.04,分散型品类
6440,5,4,174743717,2,0.4000,5,1.0000,0.28,0.04,分散型品类
6542,5,4,70649961,2,0.4000,5,1.0000,0.28,0.04,分散型品类
6603,5,4,327843422,2,0.4000,5,1.0000,0.28,0.04,分散型品类
6630,5,4,143356663,2,0.4000,5,1.0000,0.28,0.04,分散型品类
6680,5,4,100496258,2,0.4000,5,1.0000,0.28,0.04,分散型品类
6719,5,4,164750039,2,0.4000,5,1.0000,0.28,0.04,分散型品类
6862,5,4,66365423,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7064,5,3,116134747,2,0.4000,5,1.0000,0.36,0.04,分散型品类
7087,5,4,359619866,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7291,5,4,196032688,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7365,5,4,368162125,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7381,5,4,178978721,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7484,5,4,297469038,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7533,5,3,192710394,2,0.4000,5,1.0000,0.36,0.04,分散型品类
7594,5,4,317957447,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7602,5,4,90773574,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7973,5,2,247856528,3,0.6000,5,1.0000,0.52,0.04,分散型品类
8025,5,4,231057825,2,0.4000,5,1.0000,0.28,0.04,分散型品类
8096,5,3,75974692,2,0.4000,5,1.0000,0.36,0.04,分散型品类
8327,5,4,342417024,2,0.4000,5,1.0000,0.28,0.04,分散型品类
8443,5,4,348650742,2,0.4000,5,1.0000,0.28,0.04,分散型品类
8661,5,4,62556333,2,0.4000,5,1.0000,0.28,0.04,分散型品类
8721,5,4,116831447,2,0.4000,5,1.0000,0.28,0.04,分散型品类
8777,5,4,401255397,2,0.4000,5,1.0000,0.28,0.04,分散型品类
8998,5,4,34184705,2,0.4000,5,1.0000,0.28,0.04,分散型品类
9152,5,4,194124614,2,0.4000,5,1.0000,0.28,0.04,分散型品类
9216,5,4,214846653,2,0.4000,5,1.0000,0.28,0.04,分散型品类
9349,5,4,172777464,2,0.4000,5,1.0000,0.28,0.04,分散型品类
9530,5,4,242777286,2,0.4000,5,1.0000,0.28,0.04,分散型品类
11131,5,4,336954857,2,0.4000,5,1.0000,0.28,0.04,分散型品类
11300,5,3,127204301,2,0.4000,5,1.0000,0.36,0.04,分散型品类
11513,5,4,111210820,2,0.4000,5,1.0000,0.28,0.04,分散型品类
11549,5,4,153398204,2,0.4000,5,1.0000,0.28,0.04,分散型品类
11641,5,4,339149279,2,0.4000,5,1.0000,0.28,0.04,分散型品类
11953,5,4,331904707,2,0.4000,5,1.0000,0.28,0.04,分散型品类
11955,5,4,176977638,2,0.4000,5,1.0000,0.28,0.04,分散型品类
12321,5,4,285195096,2,0.4000,5,1.0000,0.28,0.04,分散型品类
12324,5,4,359555245,2,0.4000,5,1.0000,0.28,0.04,分散型品类
12649,5,4,205705811,2,0.4000,5,1.0000,0.28,0.04,分散型品类
13034,5,4,267206485,2,0.4000,5,1.0000,0.28,0.04,分散型品类
13242,5,3,64536523,2,0.4000,5,1.0000,0.36,0.04,分散型品类
13322,5,3,257962705,2,0.4000,5,1.0000,0.36,0.04,分散型品类
13335,5,4,158751645,2,0.4000,5,1.0000,0.28,0.04,分散型品类
13748,5,4,92119362,2,0.4000,5,1.0000,0.28,0.04,分散型品类
13973,5,4,189329053,2,0.4000,5,1.0000,0.28,0.04,分散型品类
7296,36,22,291252982,8,0.2222,17,0.4722,0.0834,0.0397,分散型品类
8254,147,84,167074648,28,0.1905,53,0.3605,0.051,0.0396,分散型品类
8004,22,15,298871358,5,0.2273,12,0.5455,0.1034,0.0393,分散型品类
11091,38,25,314513390,8,0.2105,18,0.4737,0.0775,0.0391,分散型品类
1723,140,49,72183675,20,0.1429,63,0.4500,0.0582,0.0385,分散型品类
3085,29,11,292181361,6,0.2069,21,0.7241,0.1248,0.0373,分散型品类
1300,6,4,105880869,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
1404,6,4,62842103,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
10826,6,4,14385640,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
10839,6,4,274719628,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
11298,6,4,85977879,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
12905,6,4,199050010,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
5475,6,4,179272865,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
6146,6,4,10436169,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
7301,6,4,182027891,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
8202,6,4,101257913,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
9219,6,4,155447023,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
9650,6,4,38471256,2,0.3333,6,1.0000,0.2778,0.037,分散型品类
7057,11,8,271321838,3,0.2727,8,0.7273,0.157,0.0366,分散型品类
9160,11,8,360067161,3,0.2727,8,0.7273,0.157,0.0366,分散型品类
7125,16,10,42604678,3,0.1875,11,0.6875,0.1328,0.0365,分散型品类
316,21,17,71152275,5,0.2381,9,0.4286,0.0929,0.0363,分散型品类
4210,14,10,221424088,3,0.2143,9,0.6429,0.1326,0.0363,分散型品类
910,11,7,92777300,3,0.2727,9,0.8182,0.1735,0.0358,分散型品类
1224,11,7,76779411,3,0.2727,9,0.8182,0.1735,0.0358,分散型品类
11664,15,7,149604753,4,0.2667,13,0.8667,0.1733,0.0356,分散型品类
6744,16,13,2107589,4,0.2500,8,0.5000,0.1094,0.0352,分散型品类
8848,16,13,50384598,4,0.2500,8,0.5000,0.1094,0.0352,分散型品类
3709,104,54,87546522,18,0.1731,41,0.3942,0.0529,0.035,分散型品类
7023,35,19,236986369,6,0.1714,20,0.5714,0.0857,0.0349,分散型品类
9343,26,14,172611851,5,0.1923,16,0.6154,0.1035,0.0346,分散型品类
11992,17,9,351237138,4,0.2353,13,0.7647,0.1418,0.0346,分散型品类
10725,26,16,210575733,5,0.1923,15,0.5769,0.0947,0.0343,分散型品类
8040,65,43,102776797,12,0.1846,24,0.3692,0.0566,0.0341,分散型品类
5981,17,12,231952017,4,0.2353,10,0.5882,0.1141,0.0336,分散型品类
2955,13,7,51506045,3,0.2308,11,0.8462,0.1716,0.0335,分散型品类
5372,24,16,391785144,5,0.2083,13,0.5417,0.0938,0.0333,分散型品类
5276,12,6,34841245,3,0.2500,11,0.9167,0.1945,0.0333,分散型品类
13598,51,26,246209551,7,0.1373,25,0.4902,0.0704,0.0332,分散型品类
6307,47,29,325913635,8,0.1702,21,0.4468,0.0666,0.0332,分散型品类
3607,17,11,182857930,3,0.1765,11,0.6471,0.1211,0.0332,分散型品类
504,11,9,234489192,3,0.2727,7,0.6364,0.1405,0.033,分散型品类
4422,11,9,106552909,3,0.2727,7,0.6364,0.1405,0.033,分散型品类
11365,11,9,382214713,3,0.2727,7,0.6364,0.1405,0.033,分散型品类
11412,11,9,35597297,3,0.2727,7,0.6364,0.1405,0.033,分散型品类
5229,11,9,3307076,3,0.2727,7,0.6364,0.1405,0.033,分散型品类
7210,11,9,9031584,3,0.2727,7,0.6364,0.1405,0.033,分散型品类
7942,15,10,284593408,3,0.2000,10,0.6667,0.1289,0.0321,分散型品类
1722,15,10,111653263,3,0.2000,10,0.6667,0.1289,0.0321,分散型品类
6091,12,8,271547639,3,0.2500,9,0.7500,0.1528,0.0317,分散型品类
8371,65,40,383346940,12,0.1846,24,0.3692,0.0556,0.0314,分散型品类
12762,32,16,133604729,6,0.1875,18,0.5625,0.0918,0.0313,分散型品类
3139,12,9,301596098,3,0.2500,8,0.6667,0.1389,0.0312,分散型品类
3297,12,9,241919358,3,0.2500,8,0.6667,0.1389,0.0312,分散型品类
6424,129,56,83098075,20,0.1550,49,0.3798,0.0484,0.0311,分散型品类
6267,17,14,379145559,4,0.2353,8,0.4706,0.1003,0.0311,分散型品类
8869,17,14,186320057,4,0.2353,8,0.4706,0.1003,0.0311,分散型品类
11837,17,10,325853179,4,0.2353,12,0.7059,0.128,0.0311,分散型品类
5369,29,22,13711119,6,0.2069,12,0.4138,0.0749,0.0309,分散型品类
7766,20,14,350016952,4,0.2000,11,0.5500,0.1,0.0308,分散型品类
758,33,19,265231309,6,0.1818,17,0.5152,0.0817,0.0307,分散型品类
10609,28,20,44665565,5,0.1786,13,0.4643,0.0791,0.0306,分散型品类
11531,7,5,92032366,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
12409,7,5,250401886,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
13001,7,5,147629063,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
13832,7,5,170486632,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
13872,7,5,5032909,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
6009,7,5,91895812,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
6633,7,5,83887524,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
6775,7,5,153561429,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
6997,7,5,181290640,2,0.2857,7,1.0000,0.2245,0.0306,分散型品类
56,20,15,254077975,4,0.2000,10,0.5000,0.095,0.0304,分散型品类
5426,18,13,343646656,4,0.2222,10,0.5556,0.105,0.0304,分散型品类
12740,79,34,185974437,10,0.1266,37,0.4684,0.0588,0.0303,分散型品类
10832,34,19,316615822,5,0.1471,18,0.5294,0.0813,0.0303,分散型品类
7768,39,24,62601054,7,0.1795,18,0.4615,0.0703,0.0299,分散型品类
9202,28,15,249474327,5,0.1786,16,0.5714,0.0944,0.0297,分散型品类
7955,18,11,279186857,4,0.2222,12,0.6667,0.1173,0.029,分散型品类
4813,16,11,210391218,3,0.1875,10,0.6250,0.1172,0.0289,分散型品类
11398,16,11,29811727,3,0.1875,10,0.6250,0.1172,0.0289,分散型品类
10662,59,40,14136232,9,0.1525,23,0.3898,0.0531,0.0288,分散型品类
5661,122,49,200630531,18,0.1475,46,0.3770,0.0485,0.0287,分散型品类
4609,16,12,323580215,3,0.1875,9,0.5625,0.1094,0.0284,分散型品类
7466,21,15,11159748,4,0.1905,11,0.5238,0.093,0.0282,分散型品类
2373,21,14,201787421,4,0.1905,12,0.5714,0.0975,0.0281,分散型品类
1584,13,9,268952669,3,0.2308,9,0.6923,0.1361,0.0281,分散型品类
6901,13,9,1580430,3,0.2308,9,0.6923,0.1361,0.0281,分散型品类
12922,11,6,360896000,3,0.2727,10,0.9091,0.19,0.0281,分散型品类
10644,6,5,310286651,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
10864,6,5,142067322,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
10889,6,5,359936785,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
11316,6,5,292509955,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
11633,6,5,129732312,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
12193,6,5,382353180,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
12346,6,5,190065933,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
12910,6,5,308746120,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
13457,6,5,83685923,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
13670,6,5,3605984,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
13789,6,5,280729312,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
14023,6,5,16102535,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
5315,6,5,289074077,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
5655,6,5,265086217,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
5865,6,5,364128817,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
6219,6,5,236314010,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
6249,6,5,206501502,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
6481,6,5,404104202,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
6595,6,5,127163228,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
6915,6,5,266332485,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
6993,6,5,289290547,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
7131,6,5,219317304,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
7213,6,5,19594626,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
7438,6,5,298977151,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
7841,6,5,386657341,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
8184,6,5,172726455,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
8326,6,5,242167581,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
8697,6,5,342113239,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
8698,6,5,389679432,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
9195,6,5,49238098,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
9327,6,5,267276811,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
145,6,5,386350096,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
158,6,5,185653039,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
740,6,5,30207544,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
756,6,5,80940727,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
1930,6,5,29980608,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
1958,6,5,135992469,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2007,6,5,186591705,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2062,6,5,271355633,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2202,6,5,129164563,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2241,6,5,8567198,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2633,6,5,150147902,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2758,6,5,129051872,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2914,6,5,23039718,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
2929,6,5,250415532,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
3238,6,5,174936417,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
3322,6,5,275399173,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
3449,6,5,111896941,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
4390,6,5,17502236,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
4533,6,5,257392317,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
5028,6,5,324305407,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
5067,6,5,66118053,2,0.3333,6,1.0000,0.2222,0.0278,分散型品类
7948,12,10,328817937,3,0.2500,7,0.5833,0.125,0.0277,分散型品类
2866,86,54,8887161,12,0.1395,33,0.3837,0.0454,0.0274,分散型品类
13971,84,42,38466805,11,0.1310,34,0.4048,0.0504,0.0273,分散型品类
512,40,25,208043094,7,0.1750,18,0.4500,0.0662,0.0273,分散型品类
12398,25,19,289642648,5,0.2000,11,0.4400,0.0784,0.0272,分散型品类
9518,25,19,274351081,5,0.2000,11,0.4400,0.0784,0.0272,分散型品类
8749,80,47,340693758,13,0.1625,28,0.3500,0.0478,0.0271,分散型品类
13500,319,148,303205878,50,0.1567,84,0.2633,0.0335,0.0269,分散型品类
9561,59,31,3116906,9,0.1525,26,0.4407,0.0583,0.0269,分散型品类
12612,13,10,233003955,3,0.2308,8,0.6154,0.1242,0.0269,分散型品类
2178,34,3,102649335,15,0.4412,34,1.0000,0.3512,0.0268,分散型品类
5477,30,22,91996157,5,0.1667,13,0.4333,0.0711,0.0268,分散型品类
9017,70,50,295162171,10,0.1429,25,0.3571,0.0462,0.0267,分散型品类
11335,104,38,377229070,11,0.1058,44,0.4231,0.0522,0.0265,分散型品类
5334,57,42,144550508,10,0.1754,19,0.3333,0.0495,0.0263,分散型品类
13065,22,16,240614860,4,0.1818,11,0.5000,0.0868,0.026,分散型品类
10908,84,40,191595889,10,0.1190,34,0.4048,0.0501,0.0258,分散型品类
12652,47,28,87615063,6,0.1277,21,0.4468,0.0603,0.0255,分散型品类
6564,48,33,247301337,8,0.1667,19,0.3958,0.0547,0.0251,分散型品类
1900,20,15,396256863,4,0.2000,10,0.5000,0.09,0.025,分散型品类
3245,20,15,90938264,4,0.2000,10,0.5000,0.09,0.025,分散型品类
240,8,6,179221498,2,0.2500,7,0.8750,0.1875,0.025,分散型品类
1471,8,6,116727707,2,0.2500,7,0.8750,0.1875,0.025,分散型品类
4889,8,6,5114811,2,0.2500,7,0.8750,0.1875,0.025,分散型品类
11644,8,6,202240506,2,0.2500,7,0.8750,0.1875,0.025,分散型品类
7140,8,6,164693282,2,0.2500,7,0.8750,0.1875,0.025,分散型品类
7980,8,6,138051976,2,0.2500,7,0.8750,0.1875,0.025,分散型品类
12758,19,16,139331783,4,0.2105,8,0.4211,0.0858,0.0249,分散型品类
6367,14,10,199568383,3,0.2143,9,0.6429,0.1225,0.0249,分散型品类
8793,14,10,103064906,3,0.2143,9,0.6429,0.1225,0.0249,分散型品类
3924,69,46,338822260,11,0.1594,24,0.3478,0.046,0.0248,分散型品类
12251,52,21,400806970,8,0.1538,25,0.4808,0.071,0.0245,分散型品类
5706,16,9,143241749,3,0.1875,12,0.7500,0.1328,0.0244,分散型品类
4739,47,33,6279970,8,0.1702,17,0.3617,0.0539,0.0243,分散型品类
13396,48,28,6552355,6,0.1250,22,0.4583,0.059,0.0242,分散型品类
9503,41,28,188720267,6,0.1463,17,0.4146,0.0589,0.0241,分散型品类
6272,27,19,166133862,5,0.1852,13,0.4815,0.0754,0.0241,分散型品类
13619,27,19,355586315,5,0.1852,13,0.4815,0.0754,0.0241,分散型品类
9435,20,16,404118591,4,0.2000,9,0.4500,0.085,0.024,分散型品类
3975,84,45,343149880,10,0.1190,32,0.3810,0.0456,0.0239,分散型品类
3359,23,17,281257732,4,0.1739,11,0.4783,0.0813,0.0239,分散型品类
10585,23,17,360044606,4,0.1739,11,0.4783,0.0813,0.0239,分散型品类
8792,110,76,307792517,17,0.1545,31,0.2818,0.0365,0.0237,分散型品类
8744,162,95,390181058,21,0.1296,52,0.3210,0.0338,0.0236,分散型品类
11047,13,11,375156755,3,0.2308,7,0.5385,0.1124,0.0236,分散型品类
12555,13,11,343346057,3,0.2308,7,0.5385,0.1124,0.0236,分散型品类
603,105,53,65096329,14,0.1333,38,0.3619,0.0418,0.0234,分散型品类
1401,17,10,220259352,3,0.1765,12,0.7059,0.1211,0.0234,分散型品类
10726,14,11,246282717,3,0.2143,8,0.5714,0.1122,0.0234,分散型品类
11062,14,11,19174460,3,0.2143,8,0.5714,0.1122,0.0234,分散型品类
12239,14,11,4845629,3,0.2143,8,0.5714,0.1122,0.0234,分散型品类
10582,8,5,8247838,2,0.2500,8,1.0000,0.2188,0.0234,分散型品类
